QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20233,05225194,13,0,1,365,D,,A,08,D,,A,,A,,,40,A,D
20233,05225334,4,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20233,05225754,4,0,1,365,D,,A,08,D,,A,,A,,,33,A,D
20233,05225954,3,0,1,365,D,,A,08,D,,A,,A,,,63,A,D
20233,05226114,21,0,1,321,D,,A,,A,4,D,,A,2,2,200,D,D
20233,05226114,22,0,1,345,D,,A,13,D,,A,,A,,,2100,A,D
20233,05226304,5,0,1,200,D,,A,13,D,,A,,A,,,450,A,D
20233,05226694,8,0,1,321,D,,A,,A,5,D,60,D,,,60,A,D
20233,05226724,13,0,1,100,D,2,D,13,D,,A,,A,,,2100,A,D
20233,05226724,14,0,1,321,D,,A,,A,4,D,,A,2,,80,D,D
20233,05226754,12,0,1,100,D,1,D,08,D,,A,,A,,,1000,A,D
20233,05226904,5,0,1,225,D,,A,06,D,,A,,A,,,625,A,D
20233,05227284,9,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20233,05227284,10,0,1,100,D,2,D,07,D,,A,,A,,,5000,A,D
20233,05227284,11,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20233,05227544,10,0,1,321,D,,A,,A,4,D,,A,1,,20,D,D
20233,05227674,7,0,1,302,D,,A,08,D,,A,,A,,,3800,A,D
20233,05227674,8,0,1,365,D,,A,08,D,,A,,A,,,300,A,D
20233,05228074,8,0,1,365,D,,A,07,D,,A,,A,,2,168,A,D
20233,05228214,22,0,1,200,D,,A,08,D,,A,,A,,,550,A,D
20233,05228214,23,0,1,225,D,,A,06,D,,A,,A,,,100,A,D
20233,05228214,24,0,1,225,D,,A,08,D,,A,,A,,,100,A,D
20233,05228584,4,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20233,05228584,5,0,1,100,D,2,D,06,D,,A,,A,,,1000,A,D
20233,05228584,6,0,1,100,D,2,D,07,D,,A,,A,,,1000,A,D
20233,05228584,7,0,1,100,D,2,D,08,D,,A,,A,,,3000,A,D
20233,05228584,8,0,1,303,D,,A,07,D,,A,,A,,,1576,A,D
20233,05228584,9,0,1,303,D,,A,08,D,,A,,A,,,7108,A,D
20233,05228584,10,0,1,310,D,,A,07,D,,A,,A,,,7320,A,D
20233,05228584,11,0,1,310,D,,A,08,D,,A,,A,,,5400,A,D
20233,05228584,12,0,1,321,D,,A,,A,5,D,5100,D,,,5100,A,D
20233,05228634,12,0,1,225,D,,A,13,D,,A,,A,,,450,A,D
20233,05228634,13,0,1,200,D,,A,13,D,,A,,A,,,300,A,D
20233,05228634,14,0,1,301,D,,A,07,D,,A,,A,,,1300,A,D
20233,05228634,15,0,2,200,D,,A,06,D,,A,,A,,,45,A,D
20233,05228874,3,0,1,345,D,,A,08,D,,A,,A,,,713,A,D
20233,05229304,10,0,1,301,D,,A,13,D,,A,,A,,,1170,A,D
20233,05229504,8,0,1,400,D,,A,08,D,,A,,A,,,,A,H
20233,05229504,8,1,1,365,D,,A,08,D,,A,,A,,,57,A,E
20233,05229504,8,2,1,303,D,,A,08,D,,A,,A,,,493,A,E
20233,05229554,6,0,1,100,D,2,D,13,D,,A,,A,,,75,A,D
20233,05230024,10,0,1,365,D,,A,08,D,,A,,A,,,84,A,D
20233,05230144,7,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20233,05230264,4,0,1,303,D,,A,08,D,,A,,A,,,100,A,D
20233,05230364,6,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20233,05230684,8,0,2,345,D,,A,06,D,,A,,A,,,300,A,D
20233,05230844,12,0,1,100,D,2,D,06,D,,A,,A,,,2000,A,D
20233,05230904,9,0,1,310,D,,A,08,D,,A,,A,,,569,A,D
20233,05231064,7,0,1,303,D,,A,08,D,,A,,A,,,7000,A,D
20233,05231244,23,0,1,301,D,,A,08,D,,A,,A,,,350,A,D
20233,05231244,24,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20233,05231324,5,0,1,365,D,,A,08,D,,A,,A,,,60,A,D
20233,05231624,7,0,2,345,D,,A,06,D,,A,,A,,,50,A,D
20233,05232024,10,0,1,200,D,,A,13,D,,A,,A,,,2160,A,D
20233,05232024,11,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20233,05232024,12,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20233,05232034,6,0,1,200,D,,A,13,D,,A,,A,,,450,A,D
20233,05232164,4,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20233,05232244,9,0,1,303,D,,A,13,D,,A,,A,,,24000,A,D
20233,05232244,10,0,1,310,D,,A,08,D,,A,,A,,,900,A,D
20233,05232294,3,0,1,303,D,,A,06,D,,A,,A,,,2000,A,D
20233,05232294,4,0,1,303,D,,A,08,D,,A,,A,,,3000,A,D
20233,05232294,5,0,2,303,D,,A,06,D,,A,,A,,,4450,A,D
20233,05232324,4,0,1,700,D,,A,13,D,,A,,A,,,8400,A,D
20233,05232644,5,0,1,302,D,,A,08,D,,A,,A,,,2540,A,D
20233,05232794,6,0,1,100,D,2,D,07,D,,A,,A,,,5000,A,D
20233,05232794,7,0,1,200,D,,A,08,D,,A,,A,,,3750,A,D
20233,05232834,7,0,1,321,D,,A,,A,4,D,,A,2,,200,D,D
20233,05232834,8,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20233,05232954,5,0,1,321,D,,A,,A,4,D,,A,1,,40,D,D
20233,05233074,10,0,1,345,D,,A,07,D,,A,,A,,,500,A,D
20233,05233074,11,0,1,345,D,,A,07,D,,A,,A,,,40,A,D
20233,05233074,12,0,1,340,D,,A,08,D,,A,,A,,,80,A,D
20233,05233074,13,0,1,100,D,1,D,13,D,,A,,A,,,660,A,D
20233,05233424,3,0,1,301,D,,A,07,D,,A,,A,,,570,A,D
20233,05233594,4,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20233,05233694,4,0,1,303,D,,A,08,D,,A,,A,,,1400,A,D
20233,05233954,3,0,1,365,D,,A,08,D,,A,,A,,,50,A,D
20233,05234404,14,0,1,303,D,,A,08,D,,A,,A,,,68,A,D
20233,05234594,5,0,1,100,D,2,D,13,D,,A,,A,,,60,A,D
20233,05234594,6,0,1,225,D,,A,13,D,,A,,A,,,390,A,D
20233,05234654,4,0,1,365,D,,A,08,D,,A,,A,,,3500,A,D
20233,05234654,5,0,1,303,D,,A,13,D,,A,,A,,,1350,A,D
20233,05234904,11,0,1,225,D,,A,13,D,,A,,A,,,2400,A,D
20233,05234934,5,0,1,303,D,,A,07,D,,A,,A,,,2300,A,D
20233,05234934,6,0,1,365,D,,A,07,D,,A,,A,,,125,A,D
20233,05234934,7,0,1,365,D,,A,08,D,,A,,A,,,125,A,D
20233,05235054,8,0,1,321,D,,A,,A,4,D,,A,1,,150,D,D
20233,05235194,7,0,1,303,D,,A,08,D,,A,,A,,,3000,A,D
20233,05235394,7,0,1,225,D,,A,13,D,,A,,A,,,2400,A,D
20233,05235624,7,0,1,303,D,,A,08,D,,A,,A,,,575,A,D
20233,05235964,13,0,1,303,D,,A,08,D,,A,,A,,,75,A,D
20233,05235994,7,0,1,200,D,,A,13,D,,A,,A,,,1440,A,D
20233,05235994,8,0,1,321,D,,A,,A,4,D,,A,1,,25,D,D
20233,05235994,9,0,1,321,D,,A,,A,2,D,,A,7,,140,D,D
20233,05235994,10,0,1,365,D,,A,07,D,,A,,A,,,300,A,D
20233,05236024,3,0,1,303,D,,A,08,D,,A,,A,,,800,A,D
20233,05236054,6,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20233,05236054,6,1,1,365,D,,A,13,D,,A,,A,,,85,A,E
20233,05236054,6,2,1,303,D,,A,13,D,,A,,A,,,890,A,E
20233,05236064,10,0,1,301,D,,A,13,D,,A,,A,,,10500,A,D
20233,05236064,11,0,1,340,D,,A,06,D,,A,,A,,,30,A,D
20233,05236064,12,0,1,303,D,,A,13,D,,A,,A,,,3000,A,D
20233,05236074,8,0,1,365,D,,A,08,D,,A,,A,,,50,A,D
20233,05236534,9,0,1,225,D,,A,06,D,,A,,A,,,200,A,D
20233,05236534,10,0,2,225,D,,A,06,D,,A,,A,,,240,A,D
20233,05236744,7,0,1,200,D,,A,13,D,,A,,A,,,1080,A,D
20233,05251853,8,0,1,301,D,,A,06,D,,A,,A,,,250,A,D
20233,05252033,12,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20233,05252033,13,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20233,05252043,6,0,1,365,D,,A,13,D,,A,,A,,,426,A,D
20233,05252043,7,0,1,365,D,,A,13,D,,A,,A,,,300,A,D
20233,05252103,3,0,1,200,D,,A,13,D,,A,,A,,,1680,A,D
20233,05252123,3,0,1,100,D,2,D,04,D,,A,,A,,,5000,A,D
20233,05252393,14,0,1,345,D,,A,13,D,,A,,A,,,4800,A,D
20233,05252544,9,0,1,345,D,,A,06,D,,A,,A,,,125,A,D
20233,05252823,13,0,1,302,D,,A,06,D,,A,,A,,,300,A,D
20233,05253583,15,0,1,301,D,,A,04,D,,A,,A,,,600,A,D
20233,05253583,16,0,1,301,D,,A,05,D,,A,,A,,,600,A,D
20233,05253663,5,0,1,200,D,,A,06,D,,A,,A,,1,600,A,D
20233,05253963,5,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20233,05254013,6,0,1,321,D,,A,,A,4,D,,A,2,,1000,D,D
20233,05254273,5,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20233,05254273,5,1,1,310,D,,A,13,D,,A,,A,,,3730,A,E
20233,05254273,5,2,1,303,D,,A,13,D,,A,,A,,,2270,A,E
20233,05254523,4,0,1,200,D,,A,13,D,,A,,A,,,1200,A,D
20233,05254663,7,0,1,303,D,,A,13,D,,A,,A,,3,300,A,D
20233,05254703,8,0,1,200,D,,A,13,D,,A,,A,,,6000,A,D
20233,05254703,9,0,1,301,D,,A,13,D,,A,,A,,,15000,A,D
20233,05254883,6,0,1,200,D,,A,13,D,,A,,A,,,2520,A,D
20233,05254883,7,0,1,200,D,,A,13,D,,A,,A,,,2700,A,D
20233,05255123,13,0,1,225,D,,A,06,D,,A,,A,,,1600,A,D
20233,05255493,5,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20233,05255493,6,0,1,321,D,,A,,A,2,D,,A,8,,104,D,D
20233,05255553,8,0,1,200,D,,A,04,D,,A,,A,,1,690,A,D
20233,05255553,9,0,1,200,D,,A,05,D,,A,,A,,1,690,A,D
20233,05255553,10,0,1,200,D,,A,06,D,,A,,A,,1,1600,A,D
20233,05255553,11,0,1,321,D,,A,,A,3,D,,A,2,,30,D,D
20233,05255553,12,0,1,321,D,,A,,A,3,D,,A,2,,30,D,D
20233,05255633,8,0,1,303,D,,A,06,D,,A,,A,,,2600,A,D
20233,05256073,4,0,1,303,D,,A,06,D,,A,,A,,,960,A,D
20233,05256073,5,0,1,365,D,,A,05,D,,A,,A,,,75,A,D
20233,05256303,4,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20233,05256423,14,0,1,225,D,,A,13,D,,A,,A,,,1500,A,D
20233,05256723,5,0,1,225,D,,A,06,D,,A,,A,,,600,A,D
20233,05257053,9,0,1,200,D,,A,04,D,,A,,A,,,1400,A,D
20233,05257053,10,0,1,200,D,,A,05,D,,A,,A,,,1400,A,D
20233,05257193,8,0,1,321,D,,A,,A,4,D,,A,1,,88,D,D
20233,05258163,5,0,1,303,D,,A,06,D,,A,,A,,,2500,A,D
20233,05259253,7,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20233,05259353,5,0,1,310,D,,A,13,D,,A,,A,,,2250,A,D
20233,05259393,5,0,1,303,D,,A,06,D,,A,,A,,,10000,A,D
20233,05259563,6,0,1,302,D,,A,13,D,,A,,A,,,1650,A,D
20233,05259713,12,0,1,310,D,,A,04,D,,A,,A,,,250,A,D
20233,05259743,5,0,1,200,D,,A,13,D,,A,,A,,,5295,A,D
20233,05259793,9,0,1,225,D,,A,13,D,,A,,A,,,6000,A,D
20233,05259793,10,0,1,303,D,,A,05,D,,A,,A,,,1500,A,D
20233,05259793,11,0,1,345,D,,A,05,D,,A,,A,,,20,A,D
20233,05259793,12,0,1,345,D,,A,06,D,,A,,A,,,60,A,D
20233,05260113,6,0,1,303,D,,A,06,D,,A,,A,,,200,A,D
20233,05260173,4,0,1,303,D,,A,04,D,,A,,A,,,4500,A,D
20233,05260933,6,0,1,303,D,,A,04,D,,A,,A,,,150,A,D
20233,05261103,13,0,1,301,D,,A,06,D,,A,,A,,,4960,A,D
20233,05261613,8,0,1,303,D,,A,06,D,,A,,A,,,1200,A,D
20233,05261703,3,0,1,225,D,,A,13,D,,A,,A,,,360,A,D
20233,05262123,3,0,1,303,D,,A,04,D,,A,,A,,,3046,A,D
20233,05262433,3,0,1,302,D,,A,13,D,,A,,A,,2,2250,A,D
20233,05263013,4,0,2,303,D,,A,04,D,,A,,A,,1,7000,A,D
20233,05263423,10,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20233,05263423,11,0,1,700,D,,A,07,D,,A,,A,,,486,A,D
20233,05263573,18,0,1,225,D,,A,13,D,,A,,A,,,1200,A,D
20233,05263573,19,0,1,345,D,,A,05,D,,A,,A,,,130,A,D
20233,05263603,3,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20233,05263723,4,0,1,303,D,,A,05,D,,A,,A,,,5000,A,D
20233,05263863,10,0,1,700,D,,A,13,D,,A,,A,,,1920,A,D
20233,05263933,10,0,1,100,D,2,D,05,D,,A,,A,,,30,A,D
20233,05264023,7,0,1,225,D,,A,06,D,,A,,A,,,400,A,D
20233,05264023,8,0,1,225,D,,A,07,D,,A,,A,,,200,A,D
20233,05264163,8,0,1,301,D,,A,13,D,,A,,A,,,450,A,D
20233,05264163,9,0,1,365,D,,A,07,D,,A,,A,,,400,A,D
20233,05264203,4,0,1,200,D,,A,13,D,,A,,A,,,270,A,D
20233,05264333,13,0,1,345,D,,A,06,D,,A,,A,,,425,A,D
20233,05264333,14,0,1,345,D,,A,07,D,,A,,A,,,450,A,D
20233,05264333,15,0,1,365,D,,A,07,D,,A,,A,,,120,A,D
20233,05264473,7,0,1,365,D,,A,07,D,,A,,A,,,50,A,D
20233,05264653,5,0,1,200,D,,A,13,D,,A,,A,,,270,A,D
20233,05264853,9,0,1,303,D,,A,06,D,,A,,A,,,300,A,D
20233,05264853,10,0,1,303,D,,A,07,D,,A,,A,,,800,A,D
20233,05264853,11,0,1,365,D,,A,06,D,,A,,A,,,200,A,D
20233,05264863,6,0,1,200,D,,A,13,D,,A,,A,,,1200,A,D
20233,05265283,14,0,1,200,D,,A,06,D,,A,,A,,,350,A,D
20233,05265493,5,0,1,200,D,,A,05,D,,A,,A,,,43,A,D
20233,05265563,3,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20233,05265563,3,1,1,225,D,,A,13,D,,A,,A,,,1800,A,E
20233,05266263,3,0,1,200,D,,A,13,D,,A,,A,,,150,A,D
20233,05266263,4,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20233,05266423,4,0,1,301,D,,A,07,D,,A,,A,,,450,A,D
20233,05266563,9,0,1,310,D,,A,05,D,,A,,A,,,400,A,D
20233,05266913,4,0,1,225,D,,A,13,D,,A,,A,,,120,A,D
20233,05266953,4,0,1,365,D,,A,07,D,,A,,A,,,160,A,D
20233,05266953,5,0,1,345,D,,A,07,D,,A,,A,,,80,A,D
20233,05266953,6,0,1,710,D,,A,07,D,,A,,A,,2,180,A,D
20233,05267023,6,0,1,303,D,,A,07,D,,A,,A,,,12600,A,D
20233,05267023,7,0,1,365,D,,A,07,D,,A,,A,,,150,A,D
20233,05267523,8,0,1,100,D,2,D,13,D,,A,,A,,,660,A,D
20233,05267523,9,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20233,05267723,4,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20233,05267843,4,0,1,700,D,,A,13,D,,A,,A,,,450,A,D
20233,05268033,5,0,1,365,D,,A,07,D,,A,,A,,,50,A,D
20233,05268153,7,0,1,225,D,,A,13,D,,A,,A,,,90,A,D
20233,05268253,5,0,1,345,D,,A,13,D,,A,,A,,,1800,A,D
20233,05268323,8,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20233,05268323,9,0,1,301,D,,A,13,D,,A,,A,,1,120,A,D
20233,05268433,8,0,1,365,D,,A,05,D,,A,,A,,,343,A,D
20233,05268593,9,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20233,05269343,4,0,1,365,D,,A,07,D,,A,,A,,,300,A,D
20233,05269533,7,0,1,200,D,,A,05,D,,A,,A,,,17500,A,D
20233,05269533,8,0,2,301,D,,A,05,D,,A,,A,,,17500,A,D
20233,05269693,6,0,1,321,D,,A,,A,2,D,,A,6,,120,D,D
20233,05269793,3,0,1,301,D,,A,13,D,,A,,A,,1,3540,A,D
20233,05270183,6,0,1,345,D,,A,13,D,,A,,A,,,1650,A,D
20233,05270583,7,0,1,200,D,,A,05,D,,A,,A,,,700,A,D
20233,05270583,8,0,1,200,D,,A,06,D,,A,,A,,,350,A,D
20233,05270583,9,0,1,225,D,,A,05,D,,A,,A,,,180,A,D
20233,05270583,10,0,1,225,D,,A,06,D,,A,,A,,,60,A,D
20233,05270763,7,0,1,302,D,,A,13,D,,A,,A,,,381,A,D
20233,05270773,8,0,1,225,D,,A,05,D,,A,,A,,,80,A,D
20233,05270823,7,0,1,321,D,,A,,A,4,D,,A,1,,100,D,D
20233,05270943,5,0,1,100,D,2,D,05,D,,A,,A,,,5000,A,D
20233,05270993,5,0,2,303,D,,A,05,D,,A,,A,,1,250,A,D
20233,05271063,4,0,1,200,D,,A,05,D,,A,,A,,,600,A,D
20233,05271063,5,0,1,200,D,,A,06,D,,A,,A,,,500,A,D
20233,05271133,4,0,1,225,D,,A,13,D,,A,,A,,,450,A,D
20233,05271183,4,0,1,303,D,,A,13,D,,A,,A,,,5100,A,D
20233,05271273,4,0,1,303,D,,A,07,D,,A,,A,,,4490,A,D
20233,05271273,5,0,1,303,D,,A,07,D,,A,,A,,,525,A,D
20233,05271663,5,0,1,200,D,,A,13,D,,A,,A,,,360,A,D
20233,05271873,5,0,1,303,D,,A,05,D,,A,,A,,,1000,A,D
20233,05271873,6,0,1,303,D,,A,06,D,,A,,A,,,400,A,D
20233,05271873,7,0,1,303,D,,A,07,D,,A,,A,,,400,A,D
20233,05271913,6,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20233,05272073,8,0,1,303,D,,A,13,D,,A,,A,,,13578,A,D
20233,05272343,11,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20233,05272343,12,0,1,200,D,,A,06,D,,A,,A,,,256,A,D
20233,05272463,8,0,1,321,D,,A,,A,4,D,,A,1,,25,D,D
20233,05272463,9,0,1,365,D,,A,07,D,,A,,A,,,200,A,D
20233,05272773,11,0,1,100,D,2,D,13,D,,A,,A,,,750,A,D
20233,05272913,8,0,1,345,D,,A,05,D,,A,,A,,,2060,A,D
20233,05272963,12,0,1,100,D,2,D,13,D,,A,,A,,,750,A,D
20233,05272963,13,0,1,301,D,,A,07,D,,A,,A,,1,400,A,D
20233,05272963,14,0,1,303,D,,A,07,D,,A,,A,,1,19000,A,D
20233,05273913,6,0,1,303,D,,A,05,D,,A,,A,,,500,A,D
20233,05274013,5,0,1,303,D,,A,13,D,,A,,A,,,3300,A,D
20233,05274223,12,0,2,303,D,,A,05,D,,A,,A,,,2700,A,D
20233,05274253,4,0,1,301,D,,A,07,D,,A,,A,,,500,A,D
20233,05274543,5,0,1,321,D,,A,,A,4,D,,A,1,,30,D,D
20233,05274543,6,0,1,365,D,,A,05,D,,A,,A,,,147,A,D
20233,05274543,7,0,1,302,D,,A,05,D,,A,,A,,,800,A,D
20233,05274753,4,0,1,200,D,,A,13,D,,A,,A,,,1500,A,D
20233,05274753,5,0,1,301,D,,A,13,D,,A,,A,,,4200,A,D
20233,05274923,3,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20233,05275373,8,0,1,365,D,,A,08,D,,A,,A,,,147,A,D
20233,05275893,3,0,1,700,D,,A,06,D,,A,,A,,,2500,A,D
20233,05275893,4,0,1,700,D,,A,07,D,,A,,A,,,2500,A,D
20233,05275893,5,0,1,700,D,,A,08,D,,A,,A,,,2500,A,D
20233,05276113,3,0,1,200,D,,A,13,D,,A,,A,,,5400,A,D
20233,05276113,4,0,1,345,D,,A,13,D,,A,,A,,,1050,A,D
20233,05276423,3,0,1,340,D,,A,13,D,,A,,A,,,1380,A,D
20233,05276423,4,0,1,365,D,,A,07,D,,A,,A,,,80,A,D
20233,05276443,8,0,1,365,D,,A,07,D,,A,,A,,,134,A,D
20233,05276503,4,0,1,200,D,,A,13,D,,A,,A,,,3114,A,D
20233,05276523,4,0,1,200,D,,A,06,D,,A,,A,,,1000,A,D
20233,05276523,5,0,1,200,D,,A,07,D,,A,,A,,,1000,A,D
20233,05276523,6,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20233,05276613,3,0,1,303,D,,A,06,D,,A,,A,,,1500,A,D
20233,05276613,4,0,1,303,D,,A,07,D,,A,,A,,,1500,A,D
20233,05276613,5,0,1,303,D,,A,08,D,,A,,A,,,7000,A,D
20233,05276713,6,0,1,365,D,,A,08,D,,A,,A,,,500,A,D
20233,05276713,7,0,1,321,D,,A,,A,4,D,,A,2,,120,D,D
20233,05276753,4,0,1,302,D,,A,13,D,,A,,A,,,144,A,D
20233,05277143,5,0,1,303,D,,A,07,D,,A,,A,,,3896,A,D
20233,05277433,5,0,1,365,D,,A,08,D,,A,,A,,,30,A,D
20233,05277433,6,0,1,345,D,,A,13,D,,A,,A,,,450,A,D
20233,05277833,5,0,1,321,D,,A,,A,4,D,,A,1,,125,D,D
20233,05277833,6,0,1,365,D,,A,07,D,,A,,A,,,12,A,D
20233,05277833,7,0,1,301,D,,A,07,D,,A,,A,,,179,A,D
20233,05277833,8,0,1,301,D,,A,07,D,,A,,A,,,200,A,D
20233,05277973,4,0,1,303,D,,A,08,D,,A,,A,,,17000,A,D
20233,05277993,7,0,1,321,D,,A,,A,4,D,,A,1,,4,D,D
20233,05277993,8,0,1,302,D,,A,06,D,,A,,A,,,65,A,D
20233,05278033,3,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20233,05278173,4,0,2,225,D,,A,06,D,,A,,A,,,99,A,D
20233,05278273,3,0,1,303,D,,A,07,D,,A,,A,,,1969,A,D
20233,05278293,14,0,1,301,D,,A,08,D,,A,,A,,,800,A,D
20233,05278293,15,0,1,303,D,,A,08,D,,A,,A,,,2400,A,D
20233,05278293,16,0,1,321,D,,A,,A,4,D,,A,2,,320,D,D
20233,05278293,17,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20233,05278353,9,0,1,365,D,,A,08,D,,A,,A,,,300,A,D
20233,05278543,13,0,1,301,D,,A,08,D,,A,,A,,,800,A,D
20233,05279033,3,0,1,100,D,2,D,13,D,,A,,A,,,3762,A,D
20233,05279053,9,0,1,365,D,,A,08,D,,A,,A,,,1000,A,D
20233,05279053,10,0,1,321,D,,A,,A,4,D,,A,1,,51,D,D
20233,05279073,4,0,1,200,D,,A,13,D,,A,,A,,,4500,A,D
20233,05279663,7,0,1,365,D,,A,07,D,,A,,A,,,400,A,D
20233,05279783,7,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20233,05279883,14,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20233,05279883,15,0,1,301,D,,A,08,D,,A,,A,,,80,A,D
20233,05280183,3,0,1,321,D,,A,,A,5,D,200,D,,,200,A,D
20233,05280263,17,0,1,303,D,,A,08,D,,A,,A,,,3000,A,D
20233,05280263,18,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20233,05280323,4,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20233,05280383,5,0,1,321,D,,A,,A,2,D,,A,7,,280,D,D
20233,05280663,17,0,1,301,D,,A,08,D,,A,,A,,,140,A,D
20233,05280713,14,0,1,303,D,,A,13,D,,A,,A,,,5475,A,D
20233,05280713,15,0,1,303,D,,A,08,D,,A,,A,,,22000,A,D
20233,05280953,4,0,2,200,D,,A,06,D,,A,,A,,1,80,A,D
20233,05281113,5,0,1,225,D,,A,08,D,,A,,A,,,100,A,D
20233,05281113,6,0,1,321,D,,A,,A,1,D,,A,3,,90,D,D
20233,05281113,7,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20233,05281343,5,0,1,301,D,,A,13,D,,A,,A,,,1800,A,D
20233,05281443,6,0,1,200,D,,A,13,D,,A,,A,,,1650,A,D
20233,05281443,7,0,2,301,D,,A,06,D,,A,,A,,,1764,A,D
20233,05281913,6,0,1,365,D,,A,06,D,,A,,A,,,200,A,D
20233,05282173,6,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20233,05282173,7,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20233,05282173,8,0,1,200,D,,A,08,D,,A,,A,,,500,A,D
20233,05282443,6,0,1,303,D,,A,08,D,,A,,A,,,1700,A,D
20233,05282593,5,0,1,225,D,,A,13,D,,A,,A,,,246,A,D
20233,05282983,4,0,1,100,D,2,D,13,D,,A,,A,,,150,A,D
20233,05282983,5,0,1,302,D,,A,06,D,,A,,A,,,300,A,D
20233,05282983,6,0,1,302,D,,A,13,D,,A,,A,,,150,A,D
20233,05282983,7,0,1,365,D,,A,06,D,,A,,A,,,25,A,D
20233,05282983,8,0,1,365,D,,A,06,D,,A,,A,,,20,A,D
20233,05282983,9,0,2,100,D,2,D,06,D,,A,,A,,,250,A,D
20233,05282983,10,0,2,100,D,2,D,06,D,,A,,A,,,50,A,D
20233,05283123,6,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20233,05283123,7,0,1,303,D,,A,06,D,,A,,A,,1,600,A,D
20233,05283123,8,0,1,335,D,,A,08,D,,A,,A,,2,,A,H
20233,05283123,8,1,1,310,D,,A,08,D,,A,,A,,2,12848,A,E
20233,05283123,8,2,1,321,D,,A,08,D,,A,,A,,2,372,A,E
20233,05283123,8,3,1,303,D,,A,08,D,,A,,A,,2,7820,A,E
20233,05283123,9,0,1,365,D,,A,08,D,,A,,A,,1,30,A,D
20233,05283223,5,0,1,303,D,,A,06,D,,A,,A,,,2000,A,D
20233,05283233,4,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20233,05283233,5,0,1,225,D,,A,07,D,,A,,A,,,1000,A,D
20233,05283233,6,0,1,225,D,,A,08,D,,A,,A,,,500,A,D
20233,05283233,7,0,1,365,D,,A,08,D,,A,,A,,,60,A,D
20233,05283233,8,0,2,225,D,,A,06,D,,A,,A,,,500,A,D
20233,05283393,6,0,1,225,D,,A,08,D,,A,,A,,,110,A,D
20233,05283493,7,0,1,365,D,,A,08,D,,A,,A,,,500,A,D
20233,05283583,11,0,1,301,D,,A,08,D,,A,,A,,,150,A,D
20233,05283713,7,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20233,05283883,4,0,1,303,D,,A,08,D,,A,,A,,,1300,A,D
20233,05283883,5,0,1,365,D,,A,08,D,,A,,A,,,80,A,D
20233,05283993,7,0,1,301,D,,A,13,D,,A,,A,,,300,A,D
20233,05284223,5,0,1,302,D,,A,07,D,,A,,A,,,300,A,D
20233,05284413,4,0,1,321,D,,A,,A,3,D,,A,2,,60,D,D
20233,05284563,4,0,1,301,D,,A,08,D,,A,,A,,,800,A,D
