QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20234,05261144,17,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,450,D,300,D,,A,,A,,A,,A,200,D,,A
20234,05261204,51,0,1,1,D,1,D,1,D,07,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,600,D,500,D,200,D
20234,05261304,43,0,1,1,D,1,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,330,D,,A,,A,,A,50,D,,A,125,D,44,D
20234,05261304,44,0,1,1,D,2,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,7,D,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20234,05261404,42,0,1,1,D,1,D,5,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A
20234,05261564,75,0,2,1,D,1,D,1,D,07,D,47,D,,A,,A,,A,,A,01,D,02,D,,A,,A,05,D,06,D,,A,,A,,A,,A,,A,16,D,,A,50,D,581,D,,A,,A,80,D,400,D,,A,,A,,A,,A,230,D,,A,,A,3140,D,400,D,600,D,400,D,100,D,,A,1660,D,200,D
20234,05261564,76,0,1,2,D,3,D,1,D,09,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,200,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,40,D,,A,,A,,A,,A,60,D,30,D
20234,05261574,29,0,1,1,D,1,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,300,D,,A,,A,,A,,A,700,D,100,D
20234,05261614,34,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,650,D,50,D,20,D,,A,,A,,A,450,D,80,D
20234,05261684,36,0,2,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05261684,37,0,1,1,D,2,D,1,D,08,D,3,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,14,G,420,G,21,G,,A,43,G,0,D,,A,,A,,A,,A,,A,,A,,A,200,G,22,G,,A,,A,,A,,A,80,G,,A
20234,05261694,29,0,1,1,D,1,D,1,D,07,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,25,D,,A,,A,200,D,950,D,375,D
20234,05261854,61,0,2,1,D,1,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,600,D,,A,,A,450,D,,A,,A,,A,,A,,A,2100,D,1000,D
20234,05261944,19,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,27,D,,A,620,D,,A,,A,,A,,A,,A,150,D,,A
20234,05261954,25,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,500,D,100,D
20234,05261984,29,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,130,D,,A,200,D,100,D
20234,05262064,30,0,2,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,100,D
20234,05262064,31,0,1,1,D,2,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,500,D,50,D,,A,,A,50,D,,A,150,D,,A
20234,05262404,34,0,1,1,D,1,D,1,D,09,D,21,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,30,D,,A,,A,,A,300,D,120,D
20234,05262624,29,0,1,1,D,1,D,1,D,09,D,16,D,1,D,1,D,2,D,2,D,01,D,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,,A,,A,,A,0,D,1800,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,2225,G,157,G,,A,,A,,A,,A,818,G,,A
20234,05262764,33,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,500,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,50,D
20234,05262774,30,0,2,1,D,1,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,1000,D
20234,05262924,24,0,2,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,90,D,,A
20234,05263014,29,0,1,2,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,458,D,,A,,A,,A,400,F,,A,,A,,A,,A,1800,F,,A
20234,05263074,30,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05263194,40,0,2,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,556,D,,A,,A,,A,,A,,A,250,D,30,D
20234,05263204,33,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,14,D,,A,114,D,,A,,A,94,G,186,G,,A,200,D,,A
20234,05263334,23,0,2,1,D,1,D,1,D,07,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A,,A,,A,170,D,18,D,,A,,A,135,D,50,D,,A,,A,,A,,A,150,D,65,D
20234,05263334,24,0,1,1,D,2,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,125,D,,A
20234,05263374,45,0,2,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,800,D,33,F,,A,,A,,A,,A,77,F,75,F
20234,05263394,37,0,2,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,450,D,50,D,,A,,A,,A,,A,50,D,,A
20234,05263394,38,0,1,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,400,D,40,D,40,D,,A,,A,,A,160,D,20,D
20234,05263424,51,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,G,325,G,10,G,12,G,249,G,,A,,A,,A,,A,,A,23,G,1,G,,A,689,G,17,G,4,G,,A,,A,600,D,247,G,13,G
20234,05263504,24,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,3,F,,A,378,F,,A,,A,,A,,A,,A,80,F,,A
20234,05263614,17,0,1,1,D,1,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,600,D,,A,,A,,A,,A,,A,500,D,100,D
20234,05263644,48,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,30,D,,A,,A,,A,,A,270,D,,A
20234,05263694,55,0,1,2,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,10,D
20234,05263724,41,0,2,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,700,D,8,D,,A,,A,,A,,A,192,D,,A
20234,05263724,42,0,1,1,D,2,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20234,05263894,18,0,1,1,D,1,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,250,D,130,D
20234,05263934,42,0,1,2,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,40,D,,A,80,D
20234,05263934,43,0,1,2,D,2,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,,A,60,D,,A,,A,20,D,250,D,440,D,,A
20234,05263994,27,0,2,1,D,1,D,1,D,08,D,7,D,2,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2500,G,20,D,,A,,A,,A,,A,80,D,,A
20234,05263994,28,0,1,1,D,2,D,1,D,10,D,9,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2400,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2500,D,100,D,,A,,A,,A,,A,300,D,,A
20234,05264034,41,0,1,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,175,D,48,F,,A,,A,20,D,,A,192,F,,A
20234,05264354,65,0,2,1,D,1,D,1,D,08,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,32,D,0,D,,A,,A,,A,0,D,,A,,A,,A,,A,0,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A
20234,05264354,66,0,1,1,D,2,D,1,D,10,D,5,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,129,D,15,D,,A,,A,,A,,A,120,D,25,D
20234,05264634,27,0,1,1,D,1,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05264634,28,0,1,1,D,2,D,2,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05264634,29,0,1,1,D,3,D,2,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05264674,35,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,920,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,780,D,,A,,A,,A,,A,,A,180,D,,A
20234,05264844,42,0,1,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,30,D,,A,,A,,A,,A,70,D,,A
20234,05264854,85,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,200,D,240,D,,A
20234,05264934,15,0,1,1,D,1,D,2,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20234,05265004,31,0,2,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,,A,200,D,,A,,A
20234,05265004,32,0,1,1,D,2,D,2,D,08,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,1200,D,,A,,A,,A,,A,400,D,550,D,1500,D
20234,05265264,23,0,1,1,D,1,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,300,D,,A,,A,,A,,A,,A,400,D,,A
20234,05265264,24,0,1,1,D,2,D,1,D,10,D,3,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,126,G,1028,G,177,G,80,G,146,G,,A,,A,,A,,A,1300,D,300,D,,A,69,D,630,G,75,G,,A,,A,,A,520,D,738,G,50,D
20234,05265324,36,0,1,1,D,1,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,D,,A,,A,1200,D,50,D,,A,,A,,A,,A,300,D,,A
20234,05265464,34,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,270,D,,A,,A,70,D,70,D,100,D,300,D,,A
20234,05265484,19,0,2,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,20,D,1200,D,,A,,A,,A,200,D,,A,200,D,100,D
20234,05265494,33,0,1,1,D,1,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,365,D,,A,,A,,A,59,D,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,90,D,,A,,A,,A
20234,05265664,40,0,2,1,D,1,D,1,D,08,D,21,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,200,D,300,D
20234,05265694,23,0,1,2,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,200,D,300,D,40,D
20234,05265844,34,0,2,1,D,1,D,1,D,08,D,60,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,66,D,3600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,6,D,,A,,A,50,D,150,D,,A,,A,,A,250,D,650,D
20234,05266014,34,0,1,1,D,1,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,717,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,200,D,,A
20234,05266014,35,0,1,1,D,2,D,1,D,10,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,20,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,50,D,,A
20234,05266084,40,0,2,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,30,D,,A,400,D,,A,,A,,A,55,D,,A,200,D,100,D
20234,05266084,41,0,2,1,D,2,D,1,D,08,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,24,D,,A,,A,,A,,A,,A,,A,,A,55,D,60,D
20234,05266084,42,0,1,1,D,3,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,100,D,,A,,A,,A,,A,,A,80,D,200,D
20234,05266084,43,0,1,1,D,4,D,1,D,08,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,800,D,300,D,,A,,A,4000,D,50,D,,A,200,D,300,D,,A,950,D,700,D
20234,05266134,41,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,75,D,,A,775,D,75,D,,A,,A,,A,,A,75,D,,A
20234,05266234,15,0,2,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20234,05266344,30,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,154,D,,A,,A,,A,,A,,A,131,D,100,D
20234,05266374,46,0,1,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,1400,D,,A,60,D,,A,,A,,A,300,D,240,D
20234,05266404,33,0,2,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,85,D,,A,560,D,150,D,50,D,,A,,A,,A,150,D,100,D
20234,05266414,26,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,500,D,,A
20234,05266414,27,0,1,1,D,2,D,1,D,10,D,18,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,470,D,,A,,A,7338,T,,A,,A,,A,75,D,1000,D,600,D,150,D
20234,05266474,29,0,1,1,D,1,D,1,D,09,D,4,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,146,G,1638,G,54,G,62,G,1221,G,,A,,A,,A,,A,,A,,A,,A,,A,462,G,88,G,,A,,A,,A,,A,219,G,,A
20234,05266614,26,0,2,1,D,1,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,,A,,A,,A,600,D,200,D
20234,05266614,27,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05266914,35,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,50,D,,A,200,D,,A,150,D,50,D
20234,05267134,45,0,1,1,D,1,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,348,D,,A,,A,,A,,A,,A,,A,,A
20234,05267134,46,0,1,1,D,2,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,7338,T,100,D,,A,,A,3867,D,,A,2322,D,,A
20234,05267164,42,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,300,D,,A
20234,05267284,18,0,1,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,7,D,427,D,40,D,,A,,A,130,D,,A,160,D,40,D
