QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20232,05091454,13,0,1,1,D,,H,,A
20232,05091454,13,1,1,,A,34,E,100,D
20232,05091454,13,2,1,,A,20,E,110,D
20232,05091454,13,3,1,,A,38,E,210,D
20232,05091964,26,0,1,1,D,,H,,A
20232,05091964,26,1,1,,A,22,E,100,D
20232,05091964,26,2,1,,A,8,E,110,D
20232,05092274,39,0,1,2,D,,H,,A
20232,05092274,39,1,1,,A,73,E,100,D
20232,05092274,39,2,1,,A,27,E,110,D
20232,05095354,20,0,1,1,D,,H,,A
20232,05095354,20,1,1,,A,183,E,100,D
20232,05095354,20,2,1,,A,56,E,110,D
20232,05095354,20,3,1,,A,93,E,120,D
20232,05095354,20,4,1,,A,24,E,140,D
20232,05095354,20,5,1,,A,1384,E,150,D
20232,05095354,20,6,1,,A,9,E,160,D
20232,05095354,20,7,1,,A,369,E,180,D
20232,05095354,20,8,1,,A,141,E,190,D
20232,05095354,20,9,1,,A,180,E,210,D
20232,05095354,20,10,1,,A,61,E,220,D
20232,05095844,25,0,1,1,D,,H,,A
20232,05095844,25,1,1,,A,136,E,100,D
20232,05095844,25,2,1,,A,72,E,110,D
20232,05095844,25,3,1,,A,92,E,120,D
20232,05096564,39,0,1,1,D,,H,,A
20232,05096564,39,1,1,,A,25,E,100,D
20232,05096564,39,2,1,,A,11,E,110,D
20232,05096564,39,3,1,,A,15,E,120,D
20232,05096564,39,4,1,,A,2,E,140,D
20232,05096564,39,5,1,,A,183,E,150,D
20232,05096564,39,6,1,,A,6,E,180,D
20232,05096564,39,7,1,,A,8,E,190,D
20232,05096684,39,0,1,1,D,,H,,A
20232,05096684,39,1,1,,A,37,E,100,D
20232,05096684,39,2,1,,A,13,E,110,D
20232,05098674,45,0,1,1,D,,H,,A
20232,05098674,45,1,1,,A,98,E,100,D
20232,05098674,45,2,1,,A,35,E,110,D
20232,05098674,45,3,1,,A,33,E,120,D
20232,05098674,45,4,1,,A,4,E,140,D
20232,05098674,45,5,1,,A,284,E,150,D
20232,05098674,45,6,1,,A,99,E,160,D
20232,05098674,45,7,1,,A,29,E,190,D
20232,05098674,45,8,1,,A,18,E,210,D
20232,05099004,24,0,1,1,D,,H,,A
20232,05099004,24,1,1,,A,457,E,100,D
20232,05099004,24,2,1,,A,243,E,110,D
20232,05099944,55,0,1,1,D,,H,,A
20232,05099944,55,1,1,,A,471,E,100,D
20232,05099944,55,2,1,,A,179,E,110,D
20232,05100814,24,0,1,4,D,,H,,A
20232,05100814,24,1,1,,A,143,E,100,D
20232,05100814,24,2,1,,A,57,E,110,D
20232,05100934,31,0,1,1,D,,H,,A
20232,05100934,31,1,1,,A,21,E,210,D
20232,05100934,31,2,1,,A,29,E,220,D
20232,05102584,56,0,1,1,D,,H,,A
20232,05102584,56,1,1,,A,34,E,100,D
20232,05102584,56,2,1,,A,12,E,110,D
20232,05102584,56,3,1,,A,11,E,120,D
20232,05102584,56,4,1,,A,1,E,140,D
20232,05102584,56,5,1,,A,98,E,150,D
20232,05102584,56,6,1,,A,34,E,160,D
20232,05102584,56,7,1,,A,10,E,190,D
20232,05102724,12,0,1,1,D,,H,,A
20232,05102724,12,1,1,,A,111,E,100,D
20232,05102724,12,2,1,,A,115,E,120,D
20232,05102724,12,3,1,,A,1186,E,130,D
20232,05102724,12,4,1,,A,759,E,150,D
20232,05102724,12,5,1,,A,6,E,160,D
20232,05102724,12,6,1,,A,6,E,170,D
20232,05102724,12,7,1,,A,17,E,190,D
20232,05104204,42,0,1,1,D,,H,,A
20232,05104204,42,1,1,,A,159,E,100,D
20232,05104204,42,2,1,,A,66,E,110,D
20232,05106734,43,0,1,1,D,,H,,A
20232,05106734,43,1,1,,A,66,E,100,D
20232,05106734,43,2,1,,A,26,E,110,D
20232,05106734,43,3,1,,A,19,E,210,D
20232,05106734,43,4,1,,A,23,E,220,D
20232,05107364,18,0,1,1,D,,H,,A
20232,05107364,18,1,1,,A,337,E,100,D
20232,05107364,18,2,1,,A,104,E,110,D
20232,05107364,18,3,1,,A,199,E,120,D
20232,05107364,18,4,1,,A,29,E,140,D
20232,05107364,18,5,1,,A,2380,E,150,D
20232,05107364,18,6,1,,A,88,E,180,D
20232,05107364,18,7,1,,A,113,E,190,D
20232,05111094,28,0,1,3,D,,H,,A
20232,05111094,28,1,1,,A,148,E,100,D
20232,05111094,28,2,1,,A,52,E,110,D
20232,05111414,29,0,1,1,D,,H,,A
20232,05111414,29,1,1,,A,324,E,100,D
20232,05111414,29,2,1,,A,100,E,110,D
20232,05111414,29,3,1,,A,442,E,210,D
20232,05111414,29,4,1,,A,134,E,220,D
20232,05112724,18,0,1,1,D,,H,,A
20232,05112724,18,1,1,,A,130,E,100,D
20232,05112724,18,2,1,,A,20,E,110,D
20232,05116624,25,0,1,1,D,,H,,A
20232,05116624,25,1,1,,A,25,E,210,D
20232,05116624,25,2,1,,A,31,E,220,D
20232,05117744,20,0,1,1,D,,H,,A
20232,05117744,20,1,1,,A,54,E,100,D
20232,05117744,20,2,1,,A,16,E,110,D
20232,05117744,20,3,1,,A,32,E,120,D
20232,05117744,20,4,1,,A,222,E,130,D
20232,05117744,20,5,1,,A,4,E,140,D
20232,05117744,20,6,1,,A,387,E,150,D
20232,05117744,20,7,1,,A,14,E,180,D
20232,05117744,20,8,1,,A,18,E,190,D
20232,05117744,20,9,1,,A,81,E,210,D
20232,05117744,20,10,1,,A,22,E,220,D
20232,05118504,18,0,1,1,D,,H,,A
20232,05118504,18,1,1,,A,57,E,100,D
20232,05118504,18,2,1,,A,19,E,110,D
20232,05118504,18,3,1,,A,234,E,130,D
20232,05119164,16,0,1,1,D,,H,,A
20232,05119164,16,1,1,,A,43,E,100,D
20232,05119164,16,2,1,,A,23,E,110,D
20232,05119164,16,3,1,,A,30,E,120,D
20232,05119164,16,4,1,,A,904,E,130,D
20232,05119434,51,0,1,1,D,,H,,A
20232,05119434,51,1,1,,A,107,E,100,D
20232,05119434,51,2,1,,A,43,E,110,D
20232,05119594,18,0,1,1,D,,H,,A
20232,05119594,18,1,1,,A,329,E,100,D
20232,05119594,18,2,1,,A,52,E,110,D
20232,05119594,18,3,1,,A,100,E,120,D
20232,05119594,18,4,1,,A,417,E,130,D
20232,05119594,18,5,1,,A,4,E,140,D
20232,05119594,18,6,1,,A,967,E,150,D
20232,05119594,18,7,1,,A,31,E,190,D
20232,05121144,37,0,1,1,D,,H,,A
20232,05121144,37,1,1,,A,3328,E,100,D
20232,05121144,37,2,1,,A,1272,E,110,D
20232,05121554,25,0,1,1,D,,H,,A
20232,05121554,25,1,1,,A,79,E,100,D
20232,05121554,25,2,1,,A,32,E,110,D
20232,05121554,25,3,1,,A,239,E,130,D
20232,05123614,62,0,1,1,D,,H,,A
20232,05123614,62,1,1,,A,397,E,100,D
20232,05123614,62,2,1,,A,161,E,110,D
20232,05123614,62,3,1,,A,105,E,210,D
20232,05123614,62,4,1,,A,139,E,220,D
20232,05202313,18,0,1,1,D,,H,,A
20232,05202313,18,1,1,,A,6,G,100,D
20232,05202313,18,2,1,,A,4,G,120,D
20232,05202313,18,3,1,,A,27,G,150,D
20232,05203343,23,0,1,1,D,,H,,A
20232,05203343,23,1,1,,A,407,E,100,D
20232,05203343,23,2,1,,A,143,E,110,D
20232,05204243,42,0,1,1,D,,H,,A
20232,05204243,42,1,1,,A,10,E,100,D
20232,05204243,42,2,1,,A,3,E,110,D
20232,05209453,29,0,1,1,D,,H,,A
20232,05209453,29,1,1,,A,659,E,100,D
20232,05209453,29,2,1,,A,255,E,110,D
20232,05209453,29,3,1,,A,239,E,120,D
20232,05209453,29,4,1,,A,1577,E,130,D
20232,05209453,29,5,1,,A,35,E,140,D
20232,05209453,29,6,1,,A,2021,E,150,D
20232,05209453,29,7,1,,A,703,E,160,D
20232,05209453,29,8,1,,A,211,E,190,D
20232,05213263,25,0,1,1,D,,H,,A
20232,05213263,25,1,1,,A,185,E,100,D
20232,05213263,25,2,1,,A,72,E,110,D
20232,05213263,25,3,1,,A,443,E,130,D
20232,05213393,54,0,1,1,D,,H,,A
20232,05213393,54,1,1,,A,29,E,100,D
20232,05213393,54,2,1,,A,11,E,110,D
20232,05213393,54,3,1,,A,10,E,120,D
20232,05213393,54,4,1,,A,70,E,130,D
20232,05213393,54,5,1,,A,1,E,140,D
20232,05213393,54,6,1,,A,90,E,150,D
20232,05213393,54,7,1,,A,31,E,160,D
20232,05213393,54,8,1,,A,9,E,190,D
20232,05213393,54,9,1,,A,11,E,210,D
20232,05213873,51,0,1,1,D,,H,,A
20232,05213873,51,1,1,,A,316,E,100,D
20232,05213873,51,2,1,,A,120,E,110,D
20232,05213873,51,3,1,,A,64,E,210,D
20232,05214393,35,0,1,1,D,,H,,A
20232,05214393,35,1,1,,A,23,E,100,D
20232,05214393,35,2,1,,A,8,E,110,D
20232,05214393,35,3,1,,A,6,E,120,D
20232,05214393,35,4,1,,A,44,E,150,D
20232,05214393,35,5,1,,A,34,E,160,D
20232,05214393,35,6,1,,A,13,E,170,D
20232,05214393,35,7,1,,A,22,E,190,D
20232,05215963,47,0,1,1,D,,H,,A
20232,05215963,47,1,1,,A,73,E,210,D
20232,05215963,47,2,1,,A,27,E,220,D
20232,05216623,23,0,1,1,D,,H,,A
20232,05216623,23,1,1,,A,39,E,210,D
20232,05216623,23,2,1,,A,11,E,220,D
20232,05218453,21,0,1,1,D,,H,,A
20232,05218453,21,1,1,,A,78,E,120,D
20232,05218453,21,2,1,,A,503,E,150,D
20232,05218453,21,3,1,,A,4,E,160,D
20232,05218453,21,4,1,,A,4,E,170,D
20232,05218453,21,5,1,,A,11,E,190,D
20232,05219033,47,0,1,1,D,,H,,A
20232,05219033,47,1,1,,A,50,E,120,D
20232,05219033,47,2,1,,A,7,E,140,D
20232,05219033,47,3,1,,A,428,E,150,D
20232,05219033,47,4,1,,A,151,E,160,D
20232,05219033,47,5,1,,A,44,E,190,D
20232,05219443,34,0,1,1,D,,H,,A
20232,05219443,34,1,1,,A,3251,U,130,D
20232,05220423,29,0,1,1,D,,H,,A
20232,05220423,29,1,1,,A,219,E,210,D
20232,05220423,29,2,1,,A,281,E,220,D
20232,05221353,23,0,1,1,D,,H,,A
20232,05221353,23,1,1,,A,60,E,100,D
20232,05221353,23,2,1,,A,20,E,110,D
20232,05221613,33,0,1,1,D,,H,,A
20232,05221613,33,1,1,,A,8,E,100,D
20232,05221613,33,2,1,,A,3,E,110,D
20232,05221613,33,3,1,,A,2,E,120,D
20232,05221613,33,4,1,,A,22,E,150,D
20232,05221613,33,5,1,,A,15,E,160,D
20232,05221613,33,6,1,,A,6,E,170,D
20232,05221613,33,7,1,,A,9,E,190,D
20232,05221673,25,0,1,1,D,,H,,A
20232,05221673,25,1,1,,A,45,E,100,D
20232,05221673,25,2,1,,A,12,E,110,D
20232,05221673,25,3,1,,A,24,E,120,D
20232,05221673,25,4,1,,A,3,E,140,D
20232,05221673,25,5,1,,A,292,E,150,D
20232,05221673,25,6,1,,A,10,E,180,D
20232,05221673,25,7,1,,A,14,E,190,D
20232,05223623,8,0,1,1,D,,H,,A
20232,05223623,8,1,1,,A,13,E,120,D
20232,05223623,8,2,1,,A,6,E,140,D
20232,05223623,8,3,1,,A,205,E,150,D
20232,05223623,8,4,1,,A,1,E,160,D
20232,05223623,8,5,1,,A,54,E,180,D
20232,05223623,8,6,1,,A,21,E,190,D
20232,05224983,43,0,1,1,D,,H,,A
20232,05224983,43,1,1,,A,61,E,100,D
20232,05224983,43,2,1,,A,23,E,110,D
20232,05224983,43,3,1,,A,18,E,120,D
20232,05224983,43,4,1,,A,170,E,130,D
20232,05224983,43,5,1,,A,126,E,150,D
20232,05224983,43,6,1,,A,99,E,160,D
20232,05224983,43,7,1,,A,39,E,170,D
20232,05224983,43,8,1,,A,64,E,190,D
20232,05225743,54,0,1,2,D,,H,,A
20232,05225743,54,1,1,,A,361,E,100,D
20232,05225743,54,2,1,,A,139,E,110,D
20232,05226823,62,0,1,1,D,,H,,A
20232,05226823,62,1,1,,A,23,E,100,D
20232,05226823,62,2,1,,A,13,E,110,D
20232,05226823,62,3,1,,A,8,E,120,D
20232,05226823,62,4,1,,A,1,E,140,D
20232,05226823,62,5,1,,A,73,E,150,D
20232,05226823,62,6,1,,A,25,E,160,D
20232,05226823,62,7,1,,A,7,E,190,D
20232,05227733,10,0,1,1,D,,H,,A
20232,05227733,10,1,1,,A,18,E,100,D
20232,05227733,10,2,1,,A,2,E,110,D
20232,05227773,20,0,1,1,D,,H,,A
20232,05227773,20,1,1,,A,99,E,100,D
20232,05227773,20,2,1,,A,38,E,110,D
20232,05227773,20,3,1,,A,30,E,120,D
20232,05227773,20,4,1,,A,284,E,130,D
20232,05227773,20,5,1,,A,210,E,150,D
20232,05227773,20,6,1,,A,166,E,160,D
20232,05227773,20,7,1,,A,66,E,170,D
20232,05227773,20,8,1,,A,107,E,190,D
20232,05227863,11,0,1,1,D,,H,,A
20232,05227863,11,1,1,,A,35,G,100,D
20232,05227863,11,2,1,,A,36,G,120,D
20232,05227863,11,3,1,,A,376,G,130,D
20232,05227863,11,4,1,,A,246,G,150,D
20232,05227863,11,5,1,,A,1,G,160,D
20232,05227863,11,6,1,,A,1,G,170,D
20232,05227863,11,7,1,,A,5,G,190,D
20232,05228073,37,0,1,1,D,,H,,A
20232,05228073,37,1,1,,A,64,E,100,D
20232,05228073,37,2,1,,A,19,E,110,D
20232,05228073,37,3,1,,A,91,E,210,D
20232,05228073,37,4,1,,A,26,E,220,D
20232,05228213,102,0,1,1,D,,H,,A
20232,05228213,102,1,1,,A,169,E,100,D
20232,05228213,102,2,1,,A,69,E,110,D
20232,05228213,102,3,1,,A,61,E,120,D
20232,05228213,102,4,1,,A,405,E,130,D
20232,05228213,102,5,1,,A,9,E,140,D
20232,05228213,102,6,1,,A,519,E,150,D
20232,05228213,102,7,1,,A,180,E,160,D
20232,05228213,102,8,1,,A,54,E,190,D
20232,05228213,102,9,1,,A,34,E,210,D
20232,05230423,15,0,1,1,D,,H,,A
20232,05230423,15,1,1,,A,40,E,120,D
20232,05230423,15,2,1,,A,251,E,150,D
20232,05230423,15,3,1,,A,2,E,160,D
20232,05230423,15,4,1,,A,2,E,170,D
20232,05230423,15,5,1,,A,5,E,190,D
20232,05230813,46,0,1,4,D,,H,,A
20232,05230813,46,1,1,,A,390,E,100,D
20232,05230813,46,2,1,,A,149,E,110,D
20232,05230813,46,3,1,,A,81,E,210,D
20232,05231503,59,0,1,2,D,,H,,A
20232,05231503,59,1,1,,A,24,E,100,D
20232,05231503,59,2,1,,A,6,E,110,D
20232,05234933,15,0,1,1,D,,H,,A
20232,05234933,15,1,1,,A,22,E,100,D
20232,05234933,15,2,1,,A,3,E,110,D
20232,05234933,15,3,1,,A,8,E,120,D
20232,05234933,15,4,1,,A,65,E,150,D
20232,05234933,15,5,1,,A,2,E,190,D
20232,05252332,17,0,1,1,D,,H,,A
20232,05252332,17,1,1,,A,39,E,100,D
20232,05252332,17,2,1,,A,11,E,110,D
20232,05256032,46,0,1,2,D,,H,,A
20232,05256032,46,1,1,,A,98,E,100,D
20232,05256032,46,2,1,,A,37,E,110,D
20232,05256292,20,0,1,1,D,,H,,A
20232,05256292,20,1,1,,A,6,E,120,D
20232,05256292,20,2,1,,A,1,E,140,D
20232,05256292,20,3,1,,A,106,E,150,D
20232,05256292,20,4,1,,A,27,E,180,D
20232,05256292,20,5,1,,A,10,E,190,D
20232,05257192,44,0,1,2,D,,H,,A
20232,05257192,44,1,1,,A,72,E,100,D
20232,05257192,44,2,1,,A,28,E,110,D
20232,05258192,24,0,1,1,D,,H,,A
20232,05258192,24,1,1,,A,66,E,100,D
20232,05258192,24,2,1,,A,10,E,110,D
20232,05258192,24,3,1,,A,19,E,120,D
20232,05258192,24,4,1,,A,199,E,150,D
20232,05258192,24,5,1,,A,6,E,190,D
20232,05258392,22,0,1,1,D,,H,,A
20232,05258392,22,1,1,,A,148,E,100,D
20232,05258392,22,2,1,,A,52,E,110,D
20232,05261292,42,0,1,15,D,,H,,A
20232,05261292,42,1,1,,A,685,E,100,D
20232,05261292,42,2,1,,A,365,E,110,D
20232,05263572,32,0,1,1,D,,H,,A
20232,05263572,32,1,1,,A,227,E,100,D
20232,05263572,32,2,1,,A,91,E,110,D
20232,05263572,32,3,1,,A,682,E,130,D
20232,05263982,37,0,1,1,D,,H,,A
20232,05263982,37,1,1,,A,231,E,100,D
20232,05263982,37,2,1,,A,88,E,110,D
20232,05263982,37,3,1,,A,84,E,120,D
20232,05263982,37,4,1,,A,556,E,130,D
20232,05263982,37,5,1,,A,12,E,140,D
20232,05263982,37,6,1,,A,709,E,150,D
20232,05263982,37,7,1,,A,246,E,160,D
20232,05263982,37,8,1,,A,74,E,190,D
20232,05265692,27,0,1,1,D,,H,,A
20232,05265692,27,1,1,,A,14,E,100,D
20232,05265692,27,2,1,,A,11,E,120,D
20232,05265692,27,3,1,,A,74,E,150,D
20232,05265692,27,4,1,,A,1,E,190,D
20232,05266212,30,0,1,1,D,,H,,A
20232,05266212,30,1,1,,A,42,E,100,D
20232,05266212,30,2,1,,A,18,E,110,D
20232,05266712,31,0,1,1,D,,H,,A
20232,05266712,31,1,1,,A,238,E,210,D
20232,05266712,31,2,1,,A,89,E,220,D
20232,05266762,38,0,1,1,D,,H,,A
20232,05266762,38,1,1,,A,2,E,100,D
20232,05266762,38,2,1,,A,5,E,120,D
20232,05266762,38,3,1,,A,22,E,150,D
20232,05266762,38,4,1,,A,6,E,180,D
20232,05266762,38,5,1,,A,2,E,190,D
20232,05267092,18,0,1,1,D,,H,,A
20232,05267092,18,1,1,,A,111,E,100,D
20232,05267092,18,2,1,,A,39,E,110,D
20232,05267522,51,0,1,1,D,,H,,A
20232,05267522,51,1,1,,A,743,E,100,D
20232,05267522,51,2,1,,A,283,E,110,D
20232,05267522,51,3,1,,A,269,E,120,D
20232,05267522,51,4,1,,A,1771,E,130,D
20232,05267522,51,5,1,,A,39,E,140,D
20232,05267522,51,6,1,,A,2269,E,150,D
20232,05267522,51,7,1,,A,789,E,160,D
20232,05267522,51,8,1,,A,237,E,190,D
20232,05267542,61,0,1,1,D,,H,,A
20232,05267542,61,1,1,,A,296,E,100,D
20232,05267542,61,2,1,,A,104,E,110,D
20232,05267862,39,0,1,1,D,,H,,A
20232,05267862,39,1,1,,A,37,E,100,D
20232,05267862,39,2,1,,A,13,E,110,D
20232,05270262,13,0,1,1,D,,H,,A
20232,05270262,13,1,1,,A,97,E,100,D
20232,05270262,13,2,1,,A,15,E,110,D
20232,05270262,13,3,1,,A,28,E,120,D
20232,05270262,13,4,1,,A,125,E,130,D
20232,05270262,13,5,1,,A,1,E,140,D
20232,05270262,13,6,1,,A,285,E,150,D
20232,05270262,13,7,1,,A,9,E,190,D
20232,05270262,13,8,1,,A,55,E,210,D
20232,05270262,13,9,1,,A,185,E,220,D
20232,05270422,21,0,1,1,D,,H,,A
20232,05270422,21,1,1,,A,3701,E,100,D
20232,05270422,21,2,1,,A,1507,E,110,D
20232,05270422,21,3,1,,A,984,E,210,D
20232,05270422,21,4,1,,A,1308,E,220,D
20232,05272342,55,0,1,1,D,,H,,A
20232,05272342,55,1,1,,A,61,E,100,D
20232,05272342,55,2,1,,A,25,E,110,D
20232,05272342,55,3,1,,A,20,E,120,D
20232,05272342,55,4,1,,A,138,E,150,D
20232,05272342,55,5,1,,A,109,E,160,D
20232,05272342,55,6,1,,A,47,E,170,D
20232,05272342,55,7,1,,A,70,E,190,D
20232,05272422,27,0,1,1,D,,H,,A
20232,05272422,27,1,1,,A,47,E,100,D
20232,05272422,27,2,1,,A,13,E,110,D
20232,05272592,40,0,1,1,D,,H,,A
20232,05272592,40,1,1,,A,1,E,120,D
20232,05272592,40,2,1,,A,18,E,150,D
20232,05272592,40,3,1,,A,5,E,160,D
20232,05272592,40,4,1,,A,1,E,190,D
20232,05272802,26,0,1,1,D,,H,,A
20232,05272802,26,1,1,,A,3,E,100,D
20232,05272802,26,2,1,,A,1,E,120,D
20232,05272802,26,3,1,,A,10,E,130,D
20232,05272802,26,4,1,,A,6,E,150,D
20232,05273342,33,0,1,1,D,,H,,A
20232,05273342,33,1,1,,A,132,E,210,D
20232,05273342,33,2,1,,A,168,E,220,D
20232,05273542,12,0,1,1,D,,H,,A
20232,05273542,12,1,1,,A,138,E,100,D
20232,05273542,12,2,1,,A,22,E,110,D
20232,05273542,12,3,1,,A,41,E,120,D
20232,05273542,12,4,1,,A,175,E,130,D
20232,05273542,12,5,1,,A,1,E,140,D
20232,05273542,12,6,1,,A,410,E,150,D
20232,05273542,12,7,1,,A,13,E,190,D
20232,05276142,22,0,1,1,D,,H,,A
20232,05276142,22,1,1,,A,31,E,100,D
20232,05276142,22,2,1,,A,9,E,110,D
20232,05276702,41,0,1,1,D,,H,,A
20232,05276702,41,1,1,,A,93,E,100,D
20232,05276702,41,2,1,,A,32,E,110,D
20232,05277262,24,0,1,1,D,,H,,A
20232,05277262,24,1,1,,A,520,E,100,D
20232,05277262,24,2,1,,A,82,E,110,D
20232,05277262,24,3,1,,A,158,E,120,D
20232,05277262,24,4,1,,A,658,E,130,D
20232,05277262,24,5,1,,A,6,E,140,D
20232,05277262,24,6,1,,A,1527,E,150,D
20232,05277262,24,7,1,,A,49,E,190,D
20232,05277372,24,0,1,1,D,,H,,A
20232,05277372,24,1,1,,A,108,E,100,D
20232,05277372,24,2,1,,A,115,E,120,D
20232,05277372,24,3,1,,A,1151,E,130,D
20232,05277372,24,4,1,,A,738,E,150,D
20232,05277372,24,5,1,,A,6,E,160,D
20232,05277372,24,6,1,,A,6,E,170,D
20232,05277372,24,7,1,,A,16,E,190,D
20232,05277372,24,8,1,,A,60,E,210,D
20232,05277892,81,0,1,1,D,,H,,A
20232,05277892,81,1,1,,A,5,E,100,D
20232,05277892,81,2,1,,A,2,E,110,D
20232,05277892,81,3,1,,A,15,E,130,D
20232,05278042,19,0,1,1,D,,H,,A
20232,05278042,19,1,1,,A,15,E,120,D
20232,05278042,19,2,1,,A,131,E,150,D
20232,05278042,19,3,1,,A,4,E,190,D
20232,05278632,36,0,1,3,D,,H,,A
20232,05278632,36,1,1,,A,75,E,100,D
20232,05278632,36,2,1,,A,30,E,110,D
20232,05278632,36,3,1,,A,24,E,120,D
20232,05278632,36,4,1,,A,227,E,130,D
20232,05278632,36,5,1,,A,168,E,150,D
20232,05278632,36,6,1,,A,137,E,160,D
20232,05278632,36,7,1,,A,53,E,170,D
20232,05278632,36,8,1,,A,86,E,190,D
20232,05279882,27,0,1,2,D,,H,,A
20232,05279882,27,1,1,,A,471,E,100,D
20232,05279882,27,2,1,,A,179,E,110,D
20232,05280712,62,0,1,1,D,,H,,A
20232,05280712,62,1,1,,A,7,E,100,D
20232,05280712,62,2,1,,A,3,E,110,D
20232,05280712,62,3,1,,A,2,E,120,D
20232,05280712,62,4,1,,A,28,E,150,D
20232,05280712,62,5,1,,A,8,E,160,D
20232,05280712,62,6,1,,A,2,E,190,D
20232,05281982,34,0,1,1,D,,H,,A
20232,05281982,34,1,1,,A,20,E,100,D
20232,05281982,34,2,1,,A,10,E,110,D
20232,05283012,20,0,1,1,D,,H,,A
20232,05283012,20,1,1,,A,464,E,100,D
20232,05283012,20,2,1,,A,148,E,110,D
20232,05283012,20,3,1,,A,1572,E,130,D
20232,05283022,13,0,1,1,D,,H,,A
20232,05283022,13,1,1,,A,4,E,100,D
20232,05283022,13,2,1,,A,1,E,110,D
20232,05283022,13,3,1,,A,2,E,120,D
20232,05283022,13,4,1,,A,5,E,140,D
20232,05283022,13,5,1,,A,36,E,150,D
20232,05283022,13,6,1,,A,9,E,180,D
20232,05283022,13,7,1,,A,3,E,190,D
20232,05285722,48,0,1,1,D,,H,,A
20232,05285722,48,1,1,,A,32,E,100,D
20232,05285722,48,2,1,,A,11,E,110,D
20232,05286701,24,0,1,1,D,,H,,A
20232,05286701,24,1,1,,A,289,E,100,D
20232,05286701,24,2,1,,A,110,E,110,D
20232,05286701,24,3,1,,A,105,E,120,D
20232,05286701,24,4,1,,A,691,E,130,D
20232,05286701,24,5,1,,A,19,E,140,D
20232,05286701,24,6,1,,A,886,E,150,D
20232,05286701,24,7,1,,A,308,E,160,D
20232,05286701,24,8,1,,A,92,E,190,D
20232,05287701,17,0,1,1,D,,H,,A
20232,05287701,17,1,1,,A,45,E,100,D
20232,05287701,17,2,1,,A,15,E,110,D
20232,05291541,32,0,1,,C,,H,,A
20232,05291541,32,1,1,,A,316,E,100,D
20232,05291541,32,2,1,,A,120,E,110,D
20232,05291541,32,3,1,,A,64,E,210,D
20232,05291671,48,0,1,1,D,,H,,A
20232,05291671,48,1,1,,A,78,E,100,D
20232,05291671,48,2,1,,A,29,E,110,D
20232,05291671,48,3,1,,A,31,E,120,D
20232,05291671,48,4,1,,A,4,E,140,D
20232,05291671,48,5,1,,A,240,E,150,D
20232,05291671,48,6,1,,A,83,E,160,D
20232,05291671,48,7,1,,A,25,E,190,D
20232,05292231,21,0,1,1,D,,H,,A
20232,05292231,21,1,1,,A,690,E,100,D
20232,05292231,21,2,1,,A,110,E,110,D
20232,05296771,34,0,1,1,D,,H,,A
20232,05296771,34,1,1,,A,37,E,100,D
20232,05296771,34,2,1,,A,13,E,110,D
20232,05296824,21,0,1,1,D,,H,,A
20232,05296824,21,1,1,,A,60,E,100,D
20232,05296824,21,2,1,,A,20,E,110,D
20232,05345311,9,0,1,2,D,,H,,A
20232,05345311,9,1,1,,A,301,E,100,D
20232,05345311,9,2,1,,A,47,E,110,D
20232,05345831,15,0,1,1,D,,H,,A
20232,05345831,15,1,1,,A,43,E,100,D
20232,05345831,15,2,1,,A,13,E,110,D
20232,05345831,15,3,1,,A,26,E,120,D
20232,05345831,15,4,1,,A,147,E,130,D
20232,05345831,15,5,1,,A,6,E,140,D
20232,05345831,15,6,1,,A,339,E,150,D
20232,05345831,15,7,1,,A,2,E,160,D
20232,05345831,15,8,1,,A,90,E,180,D
20232,05345831,15,9,1,,A,34,E,190,D
20232,05345961,24,0,1,3,D,,H,,A
20232,05345961,24,1,1,,A,214,E,100,D
20232,05345961,24,2,1,,A,86,E,110,D
20232,05346361,30,0,1,1,D,,H,,A
