QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20232,05284422,16,0,1,620,D,1,D,05,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284462,12,0,1,420,D,1,D,04,D,176,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284462,13,0,1,510,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284512,12,0,1,120,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284512,13,0,1,200,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284552,23,0,1,200,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284552,24,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284552,25,0,2,620,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284572,10,0,1,420,D,1,D,04,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284572,11,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284722,38,0,1,410,D,1,D,13,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05284722,39,0,1,420,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284722,40,0,1,420,D,1,D,04,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284722,41,0,1,420,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284722,42,0,1,620,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284722,43,0,1,620,D,1,D,04,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284722,44,0,1,620,D,1,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284832,10,0,1,330,D,1,D,03,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284832,11,0,1,420,D,1,D,05,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284832,12,0,1,655,D,1,D,13,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20232,05284872,14,0,1,200,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05284872,15,0,1,620,D,1,D,13,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,25,0,1,110,D,1,D,04,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,26,0,1,110,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,27,0,1,110,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,28,0,1,110,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,29,0,1,200,D,1,D,05,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,30,0,1,510,D,1,D,05,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,31,0,1,620,D,1,D,13,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,32,0,1,620,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285012,33,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285022,16,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285262,16,0,1,620,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285272,9,0,1,420,D,1,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285342,6,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285352,10,0,1,620,D,1,D,04,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285352,11,0,2,120,D,1,D,03,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285472,13,0,1,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285492,17,0,1,410,D,1,D,04,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05285492,18,0,1,510,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285492,19,0,1,510,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285492,20,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285492,21,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285502,19,0,1,200,D,1,D,05,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285542,13,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285542,14,0,1,410,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05285542,15,0,1,620,D,1,D,13,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285572,10,0,1,200,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285622,25,0,1,200,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285622,26,0,2,110,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285622,27,0,2,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285682,6,0,2,620,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285722,24,0,1,200,D,1,D,04,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285722,25,0,1,330,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285722,26,0,1,420,D,1,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285722,27,0,1,410,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05285742,12,0,1,200,D,1,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285772,11,0,1,200,D,1,D,04,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285772,12,0,1,330,D,1,D,03,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285772,13,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285772,14,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285872,11,0,1,110,D,1,D,05,D,2194,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285942,23,0,1,200,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285942,24,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05285952,18,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286042,27,0,1,420,D,1,D,05,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286162,17,0,2,120,D,1,D,03,D,619,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286192,25,0,1,120,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286192,26,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286331,14,0,1,900,D,1,D,01,D,,H,530,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286331,14,1,1,530,D,1,D,01,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286331,14,2,1,200,D,1,D,01,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286331,15,0,1,900,D,1,D,01,D,,H,620,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05286331,15,1,1,620,D,1,D,01,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05286331,15,2,1,410,D,1,D,01,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05286331,16,0,1,900,D,1,D,01,D,,H,900,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286331,16,1,1,200,D,1,D,01,D,142,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286331,16,2,1,620,D,1,D,01,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286331,16,3,1,655,D,1,D,01,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20232,05286351,18,0,1,200,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286421,20,0,1,120,D,1,D,03,D,404,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286421,21,0,1,620,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286441,15,0,1,200,D,1,D,03,D,181,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286511,7,0,1,420,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286631,18,0,1,620,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286691,15,0,1,420,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286701,16,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286731,16,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286731,17,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286731,18,0,1,620,D,1,D,01,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286791,17,0,1,200,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286791,18,0,1,120,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286831,7,0,1,120,D,1,D,01,D,368,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286871,19,0,1,420,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286871,20,0,1,200,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286871,21,0,1,200,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286871,22,0,1,620,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286871,23,0,1,620,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286871,24,0,1,510,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286941,7,0,1,200,D,1,D,02,D,732,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286941,8,0,1,420,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286951,14,0,1,420,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286951,15,0,1,420,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286951,16,0,1,510,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286951,17,0,1,620,D,1,D,13,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286971,12,0,1,110,D,1,D,03,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286971,13,0,1,120,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286971,14,0,1,200,D,1,D,02,D,281,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286971,15,0,1,420,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05286971,16,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287001,11,0,1,110,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287001,12,0,1,110,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287001,13,0,1,110,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287001,14,0,1,120,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287001,15,0,1,420,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287001,16,0,1,510,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287001,17,0,1,620,D,1,D,03,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287041,9,0,1,420,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287091,13,0,1,420,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287091,14,0,1,420,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287111,10,0,1,420,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287111,11,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287121,7,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287141,10,0,1,410,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05287141,11,0,1,620,D,1,D,01,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287141,12,0,1,620,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287141,13,0,1,620,D,1,D,03,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287141,14,0,1,620,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287171,9,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287231,7,0,1,410,D,1,D,03,D,302,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05287231,8,0,1,420,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287251,7,0,1,620,D,1,D,13,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287291,10,0,1,620,D,1,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287311,11,0,1,420,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287321,15,0,1,420,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287321,16,0,1,620,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287321,17,0,1,620,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287321,18,0,1,620,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287351,9,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287521,13,0,1,410,D,1,D,13,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05287521,14,0,1,510,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287521,15,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287671,13,0,1,420,D,1,D,01,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287671,14,0,1,655,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20232,05287701,7,0,1,410,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05287711,19,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287711,20,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287711,21,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287771,11,0,1,330,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287771,12,0,1,330,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287771,13,0,1,200,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287771,14,0,1,200,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287771,15,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287904,21,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287904,22,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287951,7,0,1,510,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05287971,8,0,1,330,D,1,D,01,D,372,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288001,10,0,1,330,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288021,10,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288021,11,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288021,12,0,1,620,D,1,D,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288111,8,0,1,420,D,1,D,01,D,2325,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288211,9,0,1,420,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288211,10,0,1,420,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288211,11,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288251,8,0,1,200,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288251,9,0,1,200,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288251,10,0,1,200,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288261,15,0,1,200,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288351,15,0,1,620,D,1,D,13,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288411,14,0,1,420,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288424,18,0,1,120,D,1,D,02,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288424,19,0,1,420,D,1,D,13,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288471,10,0,1,420,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288491,14,0,1,530,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288491,15,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288491,16,0,1,620,D,1,D,03,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288501,15,0,1,200,D,1,D,03,D,1134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288501,16,0,1,200,D,1,D,03,D,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288521,13,0,1,420,D,1,D,02,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288551,6,0,1,410,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05288551,7,0,1,620,D,1,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288671,19,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288671,20,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288701,12,0,1,520,D,1,D,13,D,12050,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288701,13,0,1,620,D,1,D,13,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288711,8,0,1,420,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288711,9,0,1,200,D,1,D,02,D,7785,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288711,10,0,1,620,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288871,13,0,1,410,D,1,D,13,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05288871,14,0,1,200,D,1,D,03,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288871,15,0,1,420,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288871,16,0,1,130,D,1,D,03,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288871,16,1,1,110,D,1,D,03,D,156,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288871,16,2,1,120,D,1,D,03,D,394,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288871,17,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288881,12,0,1,410,D,1,D,03,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05288881,13,0,1,620,D,1,D,03,D,1010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288911,14,0,1,410,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05288911,15,0,1,410,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20232,05288911,16,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288911,17,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288911,18,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05288951,21,0,1,620,D,1,D,13,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289001,6,0,1,110,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289011,14,0,1,120,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289011,15,0,1,200,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289011,16,0,1,330,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289011,17,0,1,620,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289011,18,0,1,620,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289031,13,0,1,410,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20232,05289031,14,0,1,620,D,1,D,13,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289041,12,0,1,620,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289111,11,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289121,12,0,1,110,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289151,18,0,1,200,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289151,19,0,1,420,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289151,20,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289201,11,0,1,330,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05289201,12,0,1,620,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
