QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20232,05296581,29,0,1,01,D,100,D,.0311,D,188000,D,30,D,1480,D,3,D,4,D,,A,,A,676,D,345,D,346,D,347,D,459,D,458,D,457,D,,A,04,D,2020,D,1,D,,A,177101,D,176756,D,176410,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05296631,38,0,1,01,D,100,D,.0397,D,300975,D,30,D,2128,D,3,D,4,D,,A,6,D,696,D,500,D,501,D,503,D,932,D,931,D,929,D,,A,08,D,2019,D,1,D,,A,281852,D,281352,D,280851,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296641,13,0,1,01,D,100,D,.0587,D,200000,D,30,D,2200,D,,B,,B,,B,,B,1018,D,565,D,567,D,570,D,617,D,615,D,612,D,,A,08,D,2005,D,1,D,,A,126188,D,125623,D,125056,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296721,12,0,1,01,D,100,D,.0400,D,69751,D,30,D,500,D,3,D,4,D,,A,,A,167,D,152,D,153,D,153,D,181,D,180,D,180,D,,A,08,D,2012,D,1,D,,A,54199,D,54046,D,53894,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296761,32,0,1,01,D,100,D,.0397,D,483511,D,30,D,2300,D,3,D,4,D,,A,,A,0,D,799,D,802,D,805,D,1501,D,1498,D,1495,D,,A,09,D,2019,D,1,D,,A,453610,D,452811,D,452009,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296761,33,0,1,02,D,400,D,.0296,D,169000,D,30,D,1600,D,,B,,B,,B,,B,891,D,309,D,310,D,311,D,400,D,399,D,398,D,,A,02,D,2021,D,1,D,,A,162095,D,161786,D,161476,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296811,16,0,1,01,D,100,D,.0475,D,525000,D,30,D,3700,D,3,D,,A,5,D,,A,961,D,685,D,688,D,690,D,2054,D,2051,D,2049,D,,A,04,D,2022,D,1,D,,A,518957,D,518272,D,517585,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296831,17,0,1,01,D,100,D,.0454,D,111000,D,10,D,1153,D,,A,,A,,A,,A,0,D,892,D,895,D,899,D,261,D,258,D,254,D,,A,09,D,2018,D,1,D,,A,68961,D,68069,D,67173,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296841,21,0,1,01,D,100,D,.0296,D,113000,D,30,D,1055,D,3,D,4,D,,A,,A,581,D,204,D,204,D,205,D,270,D,270,D,269,D,,A,08,D,2021,D,1,D,,A,109614,D,109411,D,109206,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05296851,11,0,1,01,D,100,D,.0454,D,346714,D,30,D,2265,D,3,D,4,D,,A,,A,500,D,562,D,564,D,566,D,1203,D,1201,D,1199,D,,A,04,D,2018,D,1,D,,A,317941,D,317379,D,316815,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05296891,20,0,1,01,D,100,D,.0296,D,185730,D,10,D,2490,D,3,D,4,D,,A,,A,700,D,1399,D,1403,D,1406,D,391,D,387,D,384,D,,A,05,D,2021,D,1,D,,A,158459,D,157060,D,155657,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05296981,21,0,1,01,D,100,D,.0311,D,170000,D,30,D,1600,D,3,D,4,D,,A,,A,873,D,313,D,314,D,314,D,414,D,413,D,413,D,,A,03,D,2020,D,1,D,,A,159834,D,159521,D,159207,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05297341,22,0,1,01,D,100,D,.0400,D,375000,D,30,D,2500,D,,B,,B,,B,,B,710,D,627,D,629,D,631,D,1163,D,1161,D,1159,D,,A,04,D,2019,D,1,D,,A,348830,D,348203,D,347573,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05297381,7,0,1,01,D,100,D,.0700,D,53915,D,20,D,511,D,3,D,4,D,,A,,A,93,D,218,D,219,D,220,D,200,D,199,D,198,D,,A,05,D,2012,D,1,D,,A,34303,D,34085,D,33866,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05297491,17,0,1,01,D,100,D,.0398,D,175323,D,30,D,1035,D,3,D,4,D,,A,,A,200,D,372,D,373,D,375,D,463,D,462,D,460,D,,A,05,D,2013,D,1,D,,A,139529,D,139157,D,138783,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05297561,28,0,1,01,D,100,D,.0534,D,268000,D,15,D,2720,D,3,D,4,D,,A,6,D,553,D,1023,D,1028,D,1032,D,1144,D,1139,D,1135,D,,A,02,D,2022,D,1,D,,A,257040,D,256017,D,254989,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05297601,11,0,1,01,D,100,D,.0434,D,150000,D,15,D,1634,D,3,D,4,D,,A,,A,499,D,1029,D,1033,D,1037,D,106,D,102,D,98,D,,A,04,D,2010,D,1,D,,A,29206,D,28177,D,27144,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05343711,16,0,1,01,D,100,D,.0311,D,336000,D,30,D,2275,D,3,D,4,D,,A,,A,838,D,606,D,607,D,609,D,831,D,830,D,828,D,,A,12,D,2020,D,1,D,,A,320792,D,320186,D,319579,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05343801,18,0,1,01,D,300,D,.0450,D,382091,D,30,D,2520,D,3,D,4,D,,A,,A,584,D,930,D,933,D,937,D,1006,D,1003,D,999,D,,A,06,D,2009,D,1,D,,A,268373,D,267443,D,266510,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344021,24,0,1,01,D,100,D,.0534,D,466124,D,30,D,2615,D,3,D,4,D,,A,,A,15,D,533,D,535,D,538,D,2067,D,2065,D,2062,D,,A,11,D,2022,D,1,D,,A,464540,D,464007,D,463472,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05344031,15,0,1,01,D,100,D,.0296,D,125000,D,15,D,1295,D,3,D,4,D,5,D,,A,434,D,586,D,588,D,589,D,275,D,273,D,272,D,,A,02,D,2021,D,1,D,,A,111353,D,110767,D,110179,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344111,13,0,1,01,D,100,D,.0534,F,119000,F,20,F,998,F,3,F,4,F,,A,,A,190,D,285,F,286,F,287,F,523,F,522,F,521,F,,A,09,F,2022,F,1,F,,A,117595,F,117311,F,117025,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344221,14,0,1,01,D,100,D,.0311,D,271775,F,30,F,1670,F,3,F,4,F,,A,,A,508,D,497,F,498,F,500,F,665,F,664,F,662,F,,A,06,F,2020,F,1,F,,A,256526,F,256029,F,255531,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05344231,24,0,1,01,D,100,D,.0397,D,260000,D,30,D,1560,D,3,D,4,D,,A,,A,323,D,429,D,430,D,431,D,808,D,807,D,806,D,,A,11,D,2019,D,1,D,,A,244341,D,243912,D,243482,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344241,28,0,1,01,D,100,D,.0520,D,119000,D,30,D,2021,D,3,D,4,D,,A,,A,1368,D,,A,,A,137,D,,A,,A,516,D,,A,04,D,2023,D,1,D,,A,,A,,A,119000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344321,24,0,1,01,D,100,D,.0397,D,164000,D,10,D,1823,D,3,D,4,D,,A,,A,165,D,1307,D,1311,D,1316,D,351,D,347,D,342,D,,A,02,D,2019,D,1,D,,A,106077,D,104770,D,103459,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344351,16,0,1,01,D,100,D,.0296,D,225000,D,30,D,1600,D,3,D,,A,,A,,A,656,D,410,D,411,D,412,D,534,D,533,D,532,D,,A,05,D,2021,D,1,D,,A,216626,D,216217,D,215806,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05344511,17,0,1,01,D,100,D,.0454,D,157151,D,30,D,1023,D,3,D,4,D,5,D,,A,223,D,259,D,260,D,261,D,541,D,540,D,539,D,,A,01,D,2018,D,1,D,,A,143085,D,142826,D,142566,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05344581,16,0,1,01,D,100,D,.0311,D,281000,D,30,D,1772,D,3,D,4,D,,A,,A,571,D,511,D,512,D,514,D,690,D,689,D,687,D,,A,08,D,2020,D,1,D,,A,266272,D,265761,D,265249,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05344771,13,0,1,01,D,100,D,.0311,D,200000,D,30,D,1800,D,3,D,4,D,,A,,A,945,D,370,D,371,D,371,D,485,D,484,D,484,D,,A,02,D,2020,D,1,D,,A,187314,D,186944,D,186574,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344791,20,0,1,01,D,100,D,.0311,D,350000,F,15,F,6261,V,3,F,4,F,,A,,A,3164,D,2546,V,2564,V,2351,V,779,F,775,F,771,F,,A,07,F,2020,F,1,F,,A,300714,F,299057,F,297396,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05344791,21,0,1,01,D,100,D,.0735,F,82000,F,12,F,880,F,,B,,B,,B,,B,21,D,472,F,475,F,478,F,387,F,384,F,381,F,,A,04,F,2019,F,1,F,,A,63111,F,62638,F,62163,F,02,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05344901,23,0,1,01,D,100,D,.0296,D,526000,D,30,D,2400,D,3,D,4,D,5,D,,A,194,D,943,D,945,D,947,D,1263,D,1261,D,1259,D,,A,11,D,2021,D,1,D,,A,512134,D,511191,D,510246,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05344961,14,0,1,01,D,100,D,.0534,D,492299,D,30,D,3720,D,3,D,4,D,,A,,A,974,D,570,D,573,D,575,D,2176,D,2173,D,2171,D,,A,08,D,2022,D,1,D,,A,488930,D,488360,D,487787,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05345121,24,0,1,01,D,100,D,.0296,D,135415,D,30,D,1025,D,3,D,4,D,,A,,A,457,D,248,D,249,D,249,D,320,D,319,D,319,D,,A,02,D,2021,D,1,D,,A,129637,D,129389,D,129140,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05345321,34,0,1,01,D,100,D,.0470,D,42500,D,30,D,408,D,3,D,4,D,,A,,A,188,D,83,D,84,D,84,D,137,D,136,D,136,D,,A,09,D,2013,D,1,D,,A,34908,D,34825,D,34741,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05345341,13,0,1,01,D,100,D,.0311,D,256338,F,30,F,1850,F,3,F,4,F,,A,,A,754,D,465,F,467,F,468,F,631,F,629,F,628,F,,A,09,F,2020,F,1,F,,A,243355,F,242890,F,242423,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05345481,20,0,1,01,D,100,D,.0588,D,333000,D,30,D,3294,D,3,D,4,D,,A,,A,1323,D,1029,D,1034,D,1039,D,942,D,937,D,932,D,,A,03,D,2004,D,1,D,,A,192219,D,191189,D,190155,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05345531,13,0,1,01,D,100,D,.0420,D,245000,D,30,D,1856,D,3,D,4,D,5,D,,A,658,D,358,D,359,D,360,D,840,D,839,D,838,D,,A,12,D,2021,D,1,D,,A,240123,D,239765,D,239407,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05345581,19,0,1,01,D,100,D,.0296,D,287000,D,30,D,2400,D,3,D,4,D,,A,,A,1196,D,513,D,515,D,516,D,691,D,689,D,688,D,,A,12,D,2021,D,1,D,,A,279943,D,279429,D,278914,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05345631,23,0,1,01,D,100,D,.0296,D,901614,T,30,D,6261,T,3,D,,A,,A,,A,1500,D,2546,T,2564,T,2351,T,2529,D,2524,D,2519,D,,A,01,D,2021,D,1,D,,A,807259,T,805793,T,805995,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05345631,24,0,1,01,D,100,D,.0400,F,901614,V,30,F,3800,F,,C,,C,,C,,C,0,D,1424,F,1429,F,1433,F,2376,F,2371,F,2367,F,,A,09,F,2017,F,1,F,,A,807259,V,805793,V,805995,V,02,D,,A,2,D,,A,,A,,A,,A,,C,,A,2,D
20232,05345681,20,0,1,01,D,100,D,.0450,D,410000,D,30,D,2890,D,3,D,4,D,5,D,,A,813,D,560,D,562,D,564,D,1517,D,1515,D,1513,D,,A,04,D,2022,D,1,D,,A,404513,D,403953,D,403391,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05345751,16,0,1,01,D,100,D,.0475,D,290000,D,30,D,1700,D,,B,,B,,B,,B,187,D,454,D,455,D,457,D,1059,D,1058,D,1056,D,,A,07,D,2018,D,1,D,,A,267616,D,267163,D,266707,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05345761,22,0,1,01,D,100,D,.0525,D,190000,D,15,D,1900,D,3,D,4,D,,A,,A,373,D,,A,,A,696,D,,A,,A,831,D,,A,04,D,2023,D,1,D,,A,,A,,A,190000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05345841,27,0,1,01,D,100,D,.0550,D,300000,D,30,D,2145,D,3,D,4,D,,A,,A,442,D,328,D,330,D,331,D,1375,D,1373,D,1372,D,,A,02,D,2023,D,1,D,,A,300000,D,299672,D,299342,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05345891,19,0,1,02,D,300,D,.0534,D,25000,D,10,D,318,D,,B,,B,,B,,B,49,D,163,D,164,D,165,D,106,D,105,D,104,D,,A,06,D,2022,D,1,D,,A,23718,D,23555,D,23391,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20232,05345961,13,0,1,01,D,100,D,.0417,D,240000,D,30,D,2210,D,3,D,4,D,5,D,,A,1041,D,489,D,491,D,492,D,680,D,678,D,677,D,,A,01,D,2014,D,1,D,,A,195699,D,195210,D,194720,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346011,8,0,1,01,D,100,D,.0504,D,180000,D,30,D,1274,D,3,D,,A,,A,,A,303,D,,A,,A,,A,,A,,A,,A,,A,04,D,2009,D,2,D,,A,128619,D,128189,D,127757,D,01,D,1,D,,A,,A,1145,D,1145,D,1145,D,1,D,2,D,1,D
20232,05346021,17,0,1,01,D,100,D,.0512,D,245000,D,30,D,1615,D,3,D,4,D,5,D,,A,282,D,293,D,294,D,295,D,1040,D,1039,D,1038,D,,A,10,D,2022,D,1,D,,A,243842,D,243549,D,243255,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05346051,21,0,1,01,D,100,D,.0385,D,118000,D,30,D,1250,D,3,D,4,D,,A,,A,697,D,236,D,236,D,237,D,317,D,317,D,316,D,,A,04,D,2015,D,1,D,,A,98900,D,98664,D,98427,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346071,21,0,1,01,D,100,D,.0296,D,480000,D,30,D,2911,D,3,D,,A,,A,,A,898,D,879,D,882,D,884,D,1134,D,1131,D,1129,D,,A,02,D,2021,D,1,D,,A,459529,D,458650,D,457768,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346101,11,0,1,01,D,100,D,.0417,D,93000,D,30,D,720,D,3,D,4,D,,A,,A,267,D,,A,,A,,A,,A,,A,,A,,A,03,D,2014,D,2,D,,A,76188,D,76000,D,75811,D,01,D,1,D,,A,,A,800,D,983,D,983,D,1,D,2,D,2,D
20232,05346111,13,0,1,01,D,100,D,.0475,D,128000,D,30,D,836,D,3,D,4,D,,A,,A,168,D,,A,,A,,A,,A,,A,,A,,A,09,D,2022,D,2,D,,A,127188,D,127024,D,126859,D,01,D,1,D,,A,,A,980,D,1100,D,1100,D,1,D,2,D,2,D
20232,05346171,13,0,1,01,D,100,D,.0400,F,286543,F,30,F,1860,F,3,F,4,F,5,F,,A,492,D,509,F,511,F,513,F,859,F,857,F,855,F,,A,11,F,2017,F,1,F,,A,257654,F,257145,F,256634,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346181,14,0,1,01,D,100,D,.0311,D,228000,D,30,D,1483,D,3,D,4,D,,A,,A,508,D,411,D,412,D,413,D,564,D,563,D,562,D,,A,12,D,2020,D,1,D,,A,217683,D,217272,D,216860,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05346271,21,0,1,01,D,100,D,.0400,D,125000,D,30,D,800,D,3,D,4,D,,A,,A,203,D,202,D,203,D,203,D,395,D,394,D,394,D,,A,04,D,2020,D,1,D,,A,118519,D,118317,D,118115,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346291,5,0,1,01,D,100,D,.0400,D,901614,T,30,D,3800,D,,C,,C,,C,,C,0,D,1424,D,1429,D,1433,D,2376,D,2371,D,2367,D,,A,09,D,2017,D,1,D,,A,807259,T,805793,T,805995,T,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20232,05346361,21,0,1,01,D,100,D,.0311,D,332000,D,30,D,1807,D,3,D,4,D,,A,,A,388,D,597,D,599,D,601,D,822,D,820,D,818,D,,A,12,D,2020,D,1,D,,A,316997,D,316399,D,315800,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346451,16,0,1,01,D,100,D,.0454,D,225000,D,30,D,1338,D,3,D,4,D,,A,,A,193,D,362,D,363,D,364,D,783,D,782,D,781,D,,A,07,D,2018,D,1,D,,A,207077,D,206716,D,206353,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346491,22,0,1,01,D,100,D,.0695,F,196994,F,30,F,1664,F,3,F,,A,,A,,A,360,D,886,F,891,F,896,F,418,F,413,F,408,F,,A,09,F,1998,F,1,F,,A,72239,F,71354,F,70463,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346511,23,0,1,01,D,100,D,.0743,F,57601,F,30,F,400,F,,A,,A,,A,,A,0,D,255,F,256,F,258,F,145,F,144,F,142,F,,A,03,F,1999,F,1,F,,A,23433,F,23178,F,22921,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346551,19,0,1,01,D,100,D,.0400,D,170000,D,30,D,1400,D,3,D,4,D,,A,,A,588,D,282,D,283,D,284,D,530,D,529,D,528,D,,A,08,D,2019,D,1,D,,A,158960,D,158677,D,158394,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05346561,15,0,1,01,D,100,D,.0641,D,143733,D,30,D,2300,D,3,D,4,D,,A,,A,1400,D,382,D,384,D,386,D,518,D,516,D,514,D,,A,07,D,2006,D,1,D,,A,97027,D,96645,D,96261,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05346561,16,0,1,02,D,200,D,.0400,D,120000,D,30,D,1300,D,3,D,4,D,,A,,A,727,D,255,D,255,D,256,D,318,D,318,D,317,D,,A,06,D,2013,D,1,D,,A,95549,D,95294,D,95039,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05346791,25,0,1,01,D,100,D,.0644,F,320000,F,5,F,6261,V,3,F,4,F,,A,,A,418,D,,A,2564,V,2351,V,,A,1717,F,1693,F,,A,03,F,2023,F,1,F,,A,,A,320000,F,315465,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
20232,05346841,25,0,1,01,D,100,D,.0450,D,90000,D,15,D,700,D,,B,,B,,B,,B,12,D,562,D,564,D,566,D,95,D,93,D,92,D,,A,08,D,2012,D,1,D,,A,33679,D,33117,D,32553,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05346881,19,0,1,01,D,100,D,.0460,D,89731,D,30,D,702,D,3,D,4,D,,A,,A,242,D,144,D,145,D,145,D,316,D,315,D,315,D,,A,05,D,2018,D,1,D,,A,82355,D,82210,D,82066,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05346941,31,0,1,01,D,100,D,.0311,D,418000,D,30,D,2864,D,3,D,4,D,,A,,A,1077,D,757,D,759,D,761,D,1030,D,1028,D,1026,D,,A,10,D,2020,D,1,D,,A,397592,D,396835,D,396077,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05346991,14,0,1,01,D,100,D,.0430,D,200000,D,15,D,2050,D,3,D,4,D,,A,,A,540,D,808,D,811,D,813,D,702,D,699,D,697,D,,A,09,D,2022,D,1,D,,A,196005,D,195197,D,194387,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05347301,17,0,1,01,D,100,D,.0697,D,385955,D,30,D,3361,D,3,D,4,D,,A,,A,801,D,1460,D,1468,D,1477,D,1100,D,1092,D,1083,D,,A,03,D,2001,D,1,D,,A,189433,D,187973,D,186505,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05347391,8,0,1,01,D,100,D,.0296,D,290000,D,30,D,1860,D,3,D,,A,,A,,A,644,D,521,D,522,D,523,D,695,D,694,D,693,D,,A,10,D,2021,D,1,D,,A,281839,D,281319,D,280797,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05347421,27,0,1,01,D,100,D,.0296,D,300000,D,30,D,1600,D,,B,,B,,B,,B,342,D,543,D,544,D,546,D,715,D,714,D,712,D,,A,07,D,2021,D,1,D,,A,289936,D,289394,D,288849,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05347431,12,0,1,01,D,100,D,.0604,D,150000,D,20,D,1078,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,04,D,2008,D,2,D,,A,57296,D,56506,D,55712,D,01,D,1,D,,A,,A,900,D,900,D,900,D,1,D,2,D,2,D
20232,05347461,16,0,1,01,D,100,D,.0700,F,40000,F,30,F,330,F,,A,4,F,,A,,A,64,D,89,F,89,F,90,F,177,F,177,F,176,F,,A,10,F,2008,F,1,F,,A,30371,F,30282,F,30193,F,01,D,,C,,C,,C,,A,,A,,A,1,D,2,D,2,D
20232,05347571,10,0,1,01,D,100,D,.0296,D,440000,D,30,D,3345,D,3,D,4,D,,A,,A,1499,D,793,D,795,D,797,D,1053,D,1051,D,1049,D,,A,09,D,2021,D,1,D,,A,426810,D,426017,D,425222,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05347591,17,0,1,01,D,100,D,.0296,D,380000,D,30,D,2000,D,3,D,4,D,,A,,A,406,D,695,D,697,D,698,D,899,D,897,D,896,D,,A,03,D,2021,D,1,D,,A,364480,D,363785,D,363088,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05347761,9,0,1,01,D,100,D,.0644,D,100000,D,30,D,1100,D,3,D,4,D,,A,,A,472,D,,A,91,D,92,D,,A,537,D,536,D,,A,03,D,2023,D,1,D,,A,,A,100000,D,99909,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05347901,11,0,1,01,D,100,D,.0450,D,418998,D,30,D,2678,D,3,D,4,D,,A,,A,555,D,1544,D,1550,D,1556,D,579,D,573,D,567,D,,A,03,D,2000,D,1,D,,A,154277,D,152733,D,151183,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05347981,16,0,1,01,D,100,D,.0534,D,304000,D,30,D,2107,D,3,D,4,D,,A,,A,411,D,354,D,356,D,357,D,1342,D,1340,D,1339,D,,A,07,D,2022,D,1,D,,A,301565,D,301211,D,300856,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05348001,9,0,1,01,D,100,D,.0588,D,149867,D,30,D,1500,D,3,D,4,D,,A,,A,613,D,205,D,206,D,207,D,682,D,681,D,680,D,,A,02,D,2018,D,1,D,,A,139249,D,139045,D,138839,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05348101,11,0,1,01,D,100,D,.0450,D,145000,D,30,D,1500,D,3,D,4,D,,A,,A,765,D,256,D,257,D,258,D,479,D,478,D,477,D,,A,08,D,2016,D,1,D,,A,127709,D,127453,D,127196,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05348131,13,0,1,01,D,100,D,.0296,D,180000,D,30,D,1000,D,3,D,4,D,,A,,A,245,D,331,D,332,D,332,D,424,D,423,D,423,D,,A,01,D,2021,D,1,D,,A,171990,D,171660,D,171328,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05348141,19,0,1,02,D,300,D,.0550,D,280000,D,15,D,2288,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,12,D,2019,D,2,D,,A,238407,D,237212,D,236011,D,01,D,1,D,,A,,A,920,T,920,T,920,T,1,D,2,D,2,D
20232,05348241,13,0,1,01,D,100,D,.0311,D,94000,D,15,D,680,D,3,D,4,D,,A,,A,26,D,452,D,453,D,454,D,202,D,201,D,200,D,,A,01,D,2020,D,1,D,,A,78086,D,77634,D,77181,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05348382,9,0,1,01,D,100,D,.0450,D,136179,D,30,D,690,D,,A,,A,,A,,A,0,D,183,D,183,D,184,D,507,D,507,D,506,D,,A,09,D,2022,D,1,D,,A,135276,D,135093,D,134909,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20232,05348382,10,0,1,01,D,100,D,.0450,D,136179,D,30,D,690,D,,A,,A,,A,,A,0,D,672,D,675,D,677,D,18,D,15,D,13,D,,A,09,D,1993,D,1,D,,A,4758,D,4085,D,3411,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20232,05348382,11,0,1,01,D,100,D,.0450,D,136179,D,30,D,690,D,,A,,A,,A,,A,0,D,183,D,183,D,184,D,507,D,507,D,506,D,,A,09,D,2022,D,1,D,,A,135276,D,135093,D,134909,D,03,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
