QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX,CHGPURCH
20232,05094144,40,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094164,55,0,1,390,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094184,22,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094224,26,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094234,31,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094264,33,0,1,15,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094314,49,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05094364,17,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094374,33,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094404,25,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094414,41,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094494,38,0,1,510,D,,A,720,D,,A,240,D,,A,1,D,,2,D,1,240,D,,,A,A,A,D,2
20232,05094504,33,0,1,1440,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094514,17,0,1,840,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094544,29,0,1,1320,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094554,23,0,1,660,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094674,39,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094684,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094734,42,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094754,11,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094824,39,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094874,54,0,1,543,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094904,59,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094914,32,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05094934,47,0,1,75,D,75,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095014,29,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095034,15,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095054,37,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095084,23,0,1,375,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095144,36,0,1,174,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095154,44,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095224,44,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095244,23,0,1,114,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095264,17,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095274,21,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095294,43,0,1,144,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095324,28,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095344,35,0,1,369,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095354,27,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095374,32,0,1,501,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095444,40,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095544,14,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095564,79,0,1,318,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05095594,28,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095634,39,0,1,321,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095674,29,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095744,57,0,1,0,D,1800,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095784,25,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095794,31,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095844,32,0,1,375,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095854,35,0,1,1050,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05095884,30,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096024,56,0,1,1080,D,120,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096064,19,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096124,23,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096144,51,0,1,405,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096174,47,0,1,651,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096244,19,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096254,29,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096274,40,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096344,33,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096354,53,0,1,1950,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096364,32,0,1,150,D,300,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096424,22,0,1,165,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096464,30,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096564,42,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05096574,32,0,1,198,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096664,16,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096684,44,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05096714,34,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096724,25,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096754,18,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096764,53,0,1,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096784,24,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096804,32,0,1,300,D,750,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096834,15,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096854,9,0,1,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096864,40,0,1,108,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096884,26,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096914,23,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096924,30,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096944,33,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096954,22,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05096984,44,0,1,156,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05097004,9,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097034,52,0,1,720,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097084,20,0,1,525,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097134,33,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097144,19,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097164,25,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097234,33,0,1,660,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097274,40,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097294,32,0,1,630,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097334,42,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05097354,27,0,1,528,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097364,23,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097374,12,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097404,24,0,1,330,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097424,33,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097434,43,0,1,375,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05097554,44,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097584,46,0,1,675,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097604,25,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097614,17,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097624,41,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097644,28,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097664,42,0,1,1440,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097694,25,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097704,28,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097724,45,0,1,975,D,975,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097734,35,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097784,25,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097794,22,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097804,30,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097834,40,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097874,21,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097934,57,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05097944,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098044,73,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098054,36,0,1,,A,,A,60,D,,A,20,D,,A,1,D,,2,D,1,20,D,,,A,A,A,D,
20232,05098064,22,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098094,18,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098114,14,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098164,51,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098174,52,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098204,40,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098244,13,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098264,32,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098284,30,0,1,576,D,99,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098294,14,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098304,15,0,1,105,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05098314,39,0,1,3000,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098344,23,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098364,26,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098394,18,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098454,36,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098464,33,0,1,720,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098494,81,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098504,29,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098514,36,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098524,54,0,1,573,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098564,19,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098604,29,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098614,19,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098634,37,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098674,54,0,1,1080,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098684,10,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098694,28,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098714,48,0,1,1125,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098734,14,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098764,12,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098774,27,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098814,29,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098854,26,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05098884,24,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098894,38,0,1,480,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098954,15,0,1,90,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05098994,41,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099004,31,0,1,600,D,300,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099024,22,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099034,21,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099044,38,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099054,31,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099144,41,0,1,270,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099204,55,0,1,1080,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05099264,41,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05099274,32,0,1,225,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099314,25,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099364,18,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099374,41,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099394,18,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099454,61,0,1,690,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099474,36,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099534,29,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099564,45,0,1,420,D,180,D,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05099594,31,0,1,135,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099614,34,0,1,315,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05099634,44,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099644,34,0,1,105,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099664,31,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099704,47,0,1,1680,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099714,22,0,1,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099794,26,0,1,342,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099874,51,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099894,21,0,1,390,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099904,52,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099944,63,0,1,510,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05099994,26,0,1,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100004,24,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100054,44,0,1,114,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100074,20,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100174,16,0,1,45,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100184,30,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100194,38,0,1,1260,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100234,52,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100264,26,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100274,22,0,1,630,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100304,24,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100354,18,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100374,45,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100414,39,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100464,29,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100484,19,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100494,36,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100524,20,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100574,35,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100584,30,0,1,1350,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100674,48,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100684,25,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100714,23,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100814,28,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100824,59,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100934,40,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100944,15,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100954,60,0,1,126,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05100994,56,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05101004,44,0,1,405,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101014,30,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101064,18,0,1,1200,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101114,30,0,1,3600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101124,40,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101154,29,0,1,750,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101214,34,0,1,2850,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101224,44,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05101254,57,0,1,540,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101284,13,0,1,180,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101314,38,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101334,30,0,1,450,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101394,30,0,1,3000,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101414,32,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101444,27,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101474,18,0,1,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101494,17,0,1,255,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101504,62,0,1,1500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101534,37,0,1,390,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101574,13,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101594,15,0,1,360,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101664,52,0,1,399,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101674,28,0,1,450,D,450,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101724,30,0,1,420,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101804,38,0,1,1320,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101824,22,0,1,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101834,62,0,1,840,D,900,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101844,17,0,1,240,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A,
20232,05101894,38,0,1,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101904,12,0,1,900,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05101954,38,0,1,300,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05102074,15,0,1,210,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
20232,05102114,19,0,1,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A,
