QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH
20233,05214434,38,0,1,,A,1,D,,A,1,D,1,D,,A,104,E,101,E,101,E,156,E,159,E,159,E,10,E,10,E,10,E,,A,,A,,A,2,D,1,D,
20233,05214514,25,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05214514,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,44,D,44,D,44,D,,A,1,D,
20233,05214514,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,1
20233,05214544,66,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D,
20233,05214544,67,0,1,,A,,A,,A,1,D,1,D,,A,113,E,113,E,113,E,137,E,137,E,137,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05214644,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D,
20233,05214644,39,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,18,D,18,D,18,D,,A,,A,,A,,A,1,D,
20233,05214684,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,
20233,05214684,28,0,1,,A,,A,,A,1,D,1,D,,A,27,E,27,E,27,E,33,E,33,E,33,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05214714,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,107,D,107,D,107,D,,A,1,D,
20233,05214714,39,0,1,,A,,A,,A,1,D,2,D,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05214714,40,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05214744,19,0,1,,A,,A,2,D,1,D,1,D,,A,46,E,47,E,47,E,69,E,70,E,72,E,,A,,A,,A,95,E,93,E,91,E,2,D,1,D,
20233,05214764,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,
20233,05214774,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D,
20233,05214774,12,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05214784,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,
20233,05214784,17,0,1,,A,1,D,,A,1,D,1,D,,A,51,E,51,E,51,E,76,E,76,E,77,E,37,E,37,E,36,E,,A,,A,,A,2,D,1,D,
20233,05214884,14,0,1,,A,,A,2,D,1,D,2,D,,A,24,E,24,E,24,E,,A,,A,,A,,A,,A,,A,26,E,26,E,26,E,2,D,1,D,1
20233,05214884,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,158,D,158,D,158,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20233,05214894,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,87,D,87,D,87,D,,A,1,D,2
20233,05214894,39,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20233,05214914,17,0,1,,A,,A,,A,1,D,2,D,,A,20,D,20,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05214914,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,1,D,1
20233,05214944,44,0,1,,A,,A,,A,1,D,1,D,,A,245,E,245,E,245,E,255,E,255,E,255,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20233,05214944,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,526,T,531,T,536,T,,A,1,D,2
20233,05215014,11,0,1,,A,,A,,A,1,D,2,D,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20233,05215014,12,0,1,,A,,A,,A,1,D,2,D,,A,84,D,84,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215024,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,1,D,
20233,05215024,28,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215034,18,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215034,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,
20233,05215144,6,0,1,,A,,A,2,D,1,D,2,D,,A,53,E,54,E,53,E,,A,,A,,A,,A,,A,,A,59,E,58,E,59,E,2,D,1,D,
20233,05215144,7,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,147,D,147,D,147,D,,A,,A,,A,,A,,A,,A,,A,2,D,2
20233,05215164,51,0,1,0.50,D,,A,,A,1,D,2,D,,A,38,D,38,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20233,05215164,52,0,1,0.50,D,,A,,A,2,D,1,D,,A,,A,,A,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215164,53,0,1,0.59,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,98,D,98,D,98,D,,A,1,D,1
20233,05215184,60,0,1,,A,,A,,A,1,D,1,D,,A,91,E,91,E,90,E,176,E,176,E,176,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05215194,30,0,1,0.90,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,7,D,7,D,7,D,,A,1,D,2
20233,05215194,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,2
20233,05215194,32,0,1,,A,,A,,A,1,D,1,D,,A,49,E,49,E,49,E,51,E,51,E,51,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20233,05215204,37,0,1,,A,,A,,A,1,D,1,D,,A,55,D,55,D,55,D,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,1,D,2,D,
20233,05215204,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D,
20233,05215224,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,2
20233,05215224,39,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215234,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,87,D,87,D,87,D,,A,1,D,1
20233,05215324,12,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20233,05215364,22,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215374,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,
20233,05215374,12,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215394,12,0,1,,A,,A,2,D,1,D,1,D,,A,53,E,52,E,52,E,86,E,86,E,88,E,,A,,A,,A,61,E,62,E,57,E,2,D,1,D,2
20233,05215404,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,204,D,204,D,204,D,,A,1,D,1
20233,05215404,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,1
20233,05215404,18,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215464,31,0,1,,A,1,D,2,D,1,D,1,D,,A,54,E,54,E,54,E,66,E,66,E,66,E,47,E,50,E,50,E,98,E,95,E,95,E,2,D,1,D,3
20233,05215474,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,240,D,240,D,240,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215474,17,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,1,D,2
20233,05215484,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,157,D,157,D,157,D,,A,1,D,
20233,05215484,44,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215514,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,81,D,81,D,81,D,,A,1,D,2
20233,05215514,26,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20233,05215544,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,2
20233,05215544,25,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215554,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,2
20233,05215554,21,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215614,35,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215614,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,192,D,184,D,184,D,,A,1,D,
20233,05215614,37,0,1,,A,,A,,A,1,D,2,D,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215694,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,156,D,156,D,156,D,,A,1,D,
20233,05215694,26,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215694,27,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,20,D,20,D,20,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215744,22,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05215754,55,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D,3
20233,05215764,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,2
20233,05215764,27,0,1,,A,,A,,A,1,D,1,D,,A,81,E,83,E,63,E,142,E,141,E,108,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05215774,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,526,T,531,T,536,T,,A,1,D,2
20233,05215774,21,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20233,05215794,38,0,1,,A,1,D,,A,1,D,2,D,,A,66,E,67,E,67,E,,A,,A,,A,24,E,23,E,23,E,,A,,A,,A,2,D,1,D,
20233,05215804,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,4
20233,05215824,21,0,1,,A,1,D,,A,1,D,1,D,,A,33,E,35,E,32,E,48,E,53,E,49,E,39,E,32,E,39,E,,A,,A,,A,2,D,1,D,
20233,05215824,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,2
20233,05215824,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D,,A,1,D,3
20233,05215844,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D,
20233,05215854,17,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,28,D,28,D,28,D,,A,,A,,A,,A,1,D,
20233,05215894,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,D,89,D,89,D,,A,1,D,1
20233,05215914,23,0,1,,A,,A,,A,1,D,1,D,,A,50,D,50,D,50,D,95,D,95,D,95,D,,A,,A,,A,,A,,A,,A,1,D,2,D,
20233,05215934,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,2
20233,05215934,52,0,1,,A,,A,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05215954,38,0,1,,A,,A,2,D,1,D,2,D,,A,94,E,94,E,94,E,,A,,A,,A,,A,,A,,A,177,E,177,E,177,E,2,D,1,D,
20233,05215964,66,0,1,0.20,D,1,D,,A,1,D,1,D,,A,125,E,127,E,125,E,73,E,71,E,73,E,50,E,50,E,50,E,,A,,A,,A,2,D,1,D,3
20233,05215964,67,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,155,D,155,D,155,D,,A,1,D,3
20233,05215994,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,156,D,156,D,156,D,,A,1,D,2
20233,05216014,35,0,1,,A,,A,,A,1,D,2,D,1,D,81,D,81,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216014,36,0,1,,A,,A,2,D,1,D,2,D,1,D,0,D,0,D,77,E,,A,,A,,A,,A,,A,,A,0,D,0,D,143,E,2,D,1,D,
20233,05216024,33,0,1,,A,1,D,,A,1,D,2,D,,A,55,E,55,E,54,E,,A,,A,,A,70,E,70,E,71,E,,A,,A,,A,1,D,1,D,
20233,05216024,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,118,D,118,D,118,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216054,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,
20233,05216054,22,0,1,,A,,A,,A,1,D,1,D,,A,53,E,52,E,51,E,92,E,93,E,94,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05216084,48,0,1,,A,,A,,A,1,D,1,D,,A,136,E,135,E,136,E,164,E,165,E,164,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05216084,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,
20233,05216154,36,0,1,,A,,A,,A,1,D,1,D,,A,94,E,94,E,94,E,126,E,126,E,126,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05216154,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,117,D,117,D,117,D,,A,1,D,
20233,05216194,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,235,D,235,D,235,D,,A,1,D,
20233,05216194,36,0,1,,A,,A,,A,1,D,1,D,,A,90,E,90,E,90,E,140,E,140,E,140,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05216234,30,0,1,,A,,A,,A,1,D,2,D,,A,46,D,46,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216234,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,167,D,167,D,159,D,,A,1,D,
20233,05216244,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,
20233,05216244,28,0,1,,A,,A,,A,1,D,1,D,,A,119,E,120,E,120,E,131,E,130,E,130,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05216254,16,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216274,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D,1
20233,05216274,26,0,1,,A,,A,,A,1,D,2,D,,A,12,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05216334,18,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216334,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,40,D,45,D,,A,1,D,1
20233,05216354,28,0,1,,A,,A,,A,1,D,2,D,,A,100,D,118,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216354,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,17,D,17,D,,A,1,D,
20233,05216424,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,19,D,19,D,19,D,,A,1,D,
20233,05216474,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D,
20233,05216474,42,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216484,32,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,67,E,67,E,67,E,133,E,133,E,133,E,,A,1,D,
20233,05216484,33,0,1,,A,,A,,A,1,D,1,D,,A,68,E,68,E,68,E,82,E,82,E,82,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05216524,23,0,1,,A,1,D,,A,1,D,2,D,,A,41,E,39,E,39,E,,A,,A,,A,49,E,51,E,51,E,,A,,A,,A,2,D,1,D,
20233,05216574,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,37,D,37,D,37,D,,A,1,D,
20233,05216574,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,137,D,137,D,137,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216604,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D,
20233,05216604,37,0,1,,A,,A,,A,1,D,2,D,,A,78,D,78,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216614,58,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,231,D,231,D,231,D,,A,1,D,2
20233,05216614,59,0,1,,A,,A,,A,1,D,1,D,,A,50,D,50,D,50,D,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2
20233,05216624,32,0,1,,A,,A,2,D,1,D,2,D,,A,73,E,72,E,71,E,,A,,A,,A,,A,,A,,A,100,E,101,E,102,E,2,D,1,D,
20233,05216694,11,0,1,,A,,A,,A,1,D,2,D,,A,313,T,317,T,310,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216694,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,386,D,386,D,386,D,,A,1,D,4
20233,05216714,28,0,1,,A,1,D,,A,1,D,1,D,,A,52,E,52,E,52,E,92,E,92,E,92,E,56,E,56,E,56,E,,A,,A,,A,2,D,1,D,
20233,05216714,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,149,D,,A,1,D,2
20233,05216774,58,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D,
20233,05216774,59,0,1,,A,,A,,A,1,D,1,D,,A,102,E,103,E,104,E,118,E,117,E,116,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05216784,12,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216794,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D,2
20233,05216794,27,0,1,,A,,A,,A,1,D,1,D,,A,65,E,65,E,65,E,85,E,85,E,85,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20233,05216844,9,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,69,D,69,D,69,D,,A,,A,,A,,A,1,D,
20233,05216844,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20233,05216864,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,111,D,111,D,111,D,,A,1,D,2
20233,05216864,21,0,1,,A,,A,,A,1,D,2,D,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20233,05216894,42,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,168,D,168,D,168,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216894,43,0,1,,A,,A,,A,1,D,2,D,,A,120,D,116,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05216894,44,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,108,D,108,D,108,D,,A,,A,,A,,A,1,D,
20233,05216904,49,0,1,0.05,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,361,D,361,D,361,D,,A,1,D,2
20233,05216904,50,0,1,0.05,D,,A,,A,1,D,2,D,,A,166,D,166,D,166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05216924,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,103,D,103,D,103,D,,A,1,D,
20233,05216924,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,
20233,05216924,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,
20233,05216974,27,0,1,,A,1,D,,A,1,D,2,D,,A,92,E,92,E,92,E,,A,,A,,A,9,E,9,E,9,E,,A,,A,,A,1,D,1,D,
20233,05216994,62,0,1,,A,1,D,,A,1,D,1,D,,A,83,E,90,E,91,E,110,E,121,E,120,E,19,E,19,E,19,E,,A,,A,,A,2,D,1,D,
20233,05216994,63,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,252,D,252,D,252,D,,A,1,D,
20233,05217004,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,205,D,205,D,205,D,,A,1,D,4
20233,05217004,33,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20233,05217014,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,
20233,05217014,24,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,1,D,
20233,05217014,25,0,1,,A,,A,,A,1,D,1,D,,A,149,E,148,E,149,E,161,E,162,E,161,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
20233,05217034,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,127,D,127,D,127,D,,A,1,D,
20233,05217034,20,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05217044,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D,
20233,05217044,21,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05217064,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,
20233,05217064,28,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20233,05217084,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,87,D,87,D,78,D,,A,1,D,
20233,05217084,49,0,1,,A,,A,,A,1,D,1,D,,A,122,E,122,E,122,E,69,E,69,E,69,E,,A,,A,,A,,A,,A,,A,2,D,2,D,
